"sample_type_id","depth_min","depth_max","depth_scale","elevation","elevation_end","vertical_datum"
2,NULL,NULL,NULL,"139.9","493.78",NULL
2,NULL,NULL,NULL,"201.47","496.52",NULL
2,NULL,NULL,NULL,"87.17","1429.51",NULL
2,NULL,NULL,NULL,"163.98","746.76",NULL
2,NULL,NULL,NULL,"103.02","423.98",NULL
1,NULL,NULL,NULL,"-1558.00418656",NULL,NULL
2,NULL,NULL,NULL,"102.41","573.02",NULL
2,NULL,NULL,NULL,"-10.9","-32.9",NULL
2,NULL,NULL,NULL,"126.8","1098.8",NULL
2,NULL,NULL,NULL,"142.65","609.6",NULL
2,NULL,NULL,NULL,"-1661.5",NULL,NULL
2,NULL,NULL,NULL,"93.88","1066.8",NULL
1,NULL,NULL,NULL,"-2601",NULL,NULL
2,NULL,NULL,NULL,"190.8","470.92",NULL
1,NULL,NULL,NULL,"-1694.9",NULL,NULL
1,NULL,NULL,NULL,"90",NULL,NULL
2,NULL,NULL,NULL,"120.4","1530.1",NULL
2,NULL,NULL,NULL,"218","-152","MSL"
2,NULL,NULL,NULL,"-373.9",NULL,NULL
2,NULL,NULL,NULL,"96.62","-1159.16",NULL
2,NULL,NULL,NULL,"141.12","352.35",NULL
2,NULL,NULL,NULL,"74.68","1044.24",NULL
2,NULL,NULL,NULL,"187.76","538.28",NULL
2,NULL,NULL,NULL,"192.94","-654.41",NULL
2,NULL,NULL,NULL,"66.75","-4147.41",NULL
1,NULL,NULL,NULL,"-50.3",NULL,NULL
2,NULL,NULL,NULL,"402.34","1036.32",NULL
2,NULL,NULL,NULL,"197.82","-270.05",NULL
2,NULL,NULL,NULL,"53.34","3726.18",NULL
2,NULL,NULL,NULL,"80.16","1356.36",NULL
2,NULL,NULL,NULL,"144.17","998.22",NULL
2,NULL,NULL,NULL,"81.99","1501.75",NULL
1,"70","80","cm","1883",NULL,NULL
1,NULL,NULL,NULL,"-2537.91",NULL,NULL
2,NULL,NULL,NULL,"47.24","-1341.73",NULL
2,NULL,NULL,NULL,"150.27","670.56",NULL
2,NULL,NULL,NULL,"750","531","MSL"
2,NULL,NULL,NULL,"2621",NULL,NULL
1,NULL,NULL,NULL,"1812","1812",NULL
2,NULL,NULL,NULL,"-2371",NULL,NULL
2,NULL,NULL,NULL,"101.8","1456.94",NULL
2,NULL,NULL,NULL,"136.55","532.49",NULL
1,NULL,NULL,NULL,"-1552",NULL,NULL
2,NULL,NULL,NULL,"138.99","747.98",NULL
2,NULL,NULL,NULL,"160.32","490.73",NULL
2,NULL,NULL,NULL,"-2659",NULL,NULL
2,NULL,NULL,NULL,"140.82","746.76",NULL
2,NULL,NULL,NULL,"44.81","1127.76",NULL
2,NULL,NULL,NULL,"-1164.8",NULL,NULL
2,NULL,NULL,NULL,"136.86","1219.2",NULL
2,NULL,NULL,NULL,"107.29","701.04",NULL
2,NULL,NULL,NULL,"-3868.5",NULL,NULL
2,NULL,NULL,NULL,"140.51","475.49",NULL
1,NULL,NULL,NULL,"-1283.207",NULL,NULL
2,NULL,NULL,NULL,"135.64","976.88",NULL
2,NULL,NULL,NULL,"175.56","698.3",NULL
2,NULL,NULL,NULL,"112.47","673.61",NULL
2,NULL,NULL,NULL,"26.82","-3630.78",NULL
2,NULL,NULL,NULL,"329.91",NULL,NULL
2,NULL,NULL,NULL,"21.95","5536.39",NULL
2,NULL,NULL,NULL,"144.48","705.61",NULL
2,NULL,NULL,NULL,"340.64",NULL,NULL
1,NULL,NULL,NULL,"-2513.41",NULL,NULL
2,NULL,NULL,NULL,"22",NULL,NULL
2,NULL,NULL,NULL,"230.43","1074.42",NULL
2,NULL,NULL,NULL,"421",NULL,NULL
1,NULL,NULL,NULL,"-407",NULL,NULL
2,NULL,NULL,NULL,"141.73","720.85",NULL
2,NULL,NULL,NULL,"35.66","-1585.88",NULL
1,NULL,NULL,NULL,"-516.94",NULL,NULL
1,NULL,NULL,NULL,"898",NULL,NULL
2,NULL,NULL,NULL,"99.97","1487.42",NULL
2,NULL,NULL,NULL,"139.6","590.7",NULL
2,NULL,NULL,NULL,"199.03","632.46",NULL
1,NULL,NULL,NULL,"-2195",NULL,NULL
2,NULL,NULL,NULL,NULL,"-21030",NULL
1,NULL,NULL,NULL,"2267",NULL,NULL
2,NULL,NULL,NULL,"173.13","-375.51",NULL
2,NULL,NULL,NULL,"89.31","5366",NULL
2,NULL,NULL,NULL,"152.4","1371.6",NULL
2,NULL,NULL,NULL,"65","-265","MSL"
2,NULL,NULL,NULL,"77.42","1295.4",NULL
2,NULL,NULL,NULL,"110.34","957.38",NULL
2,NULL,NULL,NULL,"40.84","1892.81",NULL
1,NULL,NULL,NULL,"-2118.29",NULL,NULL
2,NULL,NULL,NULL,"138.68","967.74",NULL
1,NULL,NULL,NULL,"-49.23",NULL,NULL
2,NULL,NULL,NULL,"592","235","MSL"
2,NULL,NULL,NULL,"-3893",NULL,NULL
2,NULL,NULL,NULL,"149.96","554.74",NULL
2,NULL,NULL,NULL,"184.4","-441.96",NULL
1,NULL,NULL,NULL,"433",NULL,NULL
1,NULL,NULL,NULL,"-171.882",NULL,NULL
2,NULL,NULL,NULL,"170.38","592.84",NULL
2,NULL,NULL,NULL,"152","52","MSL"
2,NULL,NULL,NULL,"-5644",NULL,NULL
1,NULL,NULL,NULL,"-15.61",NULL,"NAVD88"
2,NULL,NULL,NULL,"161.24","1263.09",NULL
2,NULL,NULL,NULL,"162","-626","MSL"
1,NULL,"5","cm","11",NULL,NULL
1,NULL,NULL,NULL,"-24.41",NULL,"NAVD88"
1,NULL,NULL,NULL,"-1843.381074",NULL,NULL
2,NULL,NULL,NULL,"95.4","1330.76",NULL
2,NULL,NULL,NULL,"79.25","832.1",NULL
2,NULL,NULL,NULL,"138.38","592.84",NULL
2,NULL,NULL,NULL,"-2211",NULL,NULL
1,NULL,NULL,NULL,"-938.54",NULL,NULL
2,NULL,NULL,NULL,"-1478",NULL,NULL
2,NULL,NULL,NULL,"112.78","989.69",NULL
2,NULL,NULL,NULL,"160.63","527.3",NULL
2,NULL,NULL,NULL,"-1225.2",NULL,NULL
2,NULL,NULL,NULL,"30.78","880.87",NULL
1,NULL,NULL,NULL,"-1940.887",NULL,NULL
1,NULL,NULL,NULL,"-1045.5",NULL,NULL
2,NULL,NULL,NULL,"732","628","MSL"
1,NULL,NULL,NULL,"174.12962212",NULL,NULL
2,NULL,NULL,NULL,"510","0","MSL"
1,NULL,NULL,NULL,"174.0098015",NULL,NULL
2,NULL,NULL,NULL,"-3041.6",NULL,NULL
2,NULL,NULL,NULL,"115.52","1431.04",NULL
2,NULL,NULL,NULL,"-3176.4",NULL,NULL
2,NULL,NULL,NULL,"104.55","1162.81",NULL
2,NULL,NULL,NULL,"210.92","583.69",NULL
1,NULL,NULL,NULL,"-881.96",NULL,NULL
1,NULL,NULL,NULL,"-537.5",NULL,NULL
2,NULL,NULL,NULL,"86.56","3520.44",NULL
2,NULL,NULL,NULL,"24.08","4757.01",NULL
1,NULL,NULL,NULL,"-803.4",NULL,NULL
2,NULL,NULL,NULL,"47.85","5930.49",NULL
2,NULL,NULL,NULL,"426",NULL,NULL
2,NULL,NULL,NULL,"-1065.5",NULL,NULL
2,NULL,NULL,NULL,"103.02","2985.52",NULL
2,NULL,NULL,NULL,"101.5","1179.58",NULL
2,NULL,NULL,NULL,"141","74","MSL"
2,NULL,NULL,NULL,"103.02","1432.56",NULL
2,NULL,NULL,NULL,"82.91","445.01",NULL
2,NULL,NULL,NULL,"92.96","1918.72",NULL
1,NULL,NULL,NULL,"-187.2",NULL,NULL
1,NULL,NULL,NULL,"-278",NULL,NULL
2,NULL,NULL,NULL,"114.91","1104.9",NULL
1,NULL,NULL,NULL,"-768",NULL,NULL
2,NULL,NULL,NULL,"112.17","990.6",NULL
2,NULL,NULL,NULL,"203.91","651.05",NULL
2,NULL,NULL,NULL,"197.21","550.16",NULL
1,NULL,NULL,NULL,"-2318.013526",NULL,NULL
2,NULL,NULL,NULL,"-2464",NULL,NULL
2,NULL,NULL,NULL,"-3099",NULL,NULL
2,NULL,NULL,NULL,"166.12","612.65",NULL
2,NULL,NULL,NULL,"429","229","MSL"
2,NULL,NULL,NULL,"12.8","5554.37",NULL
2,NULL,NULL,NULL,"82.91","1543.2",NULL
2,NULL,NULL,NULL,"146.91","748.89",NULL
2,NULL,NULL,NULL,"243",NULL,NULL
2,NULL,NULL,NULL,"174.96","548.64",NULL
2,NULL,NULL,NULL,"155.45","518.16",NULL
1,NULL,NULL,NULL,"-693.69",NULL,NULL
1,NULL,NULL,NULL,"-398",NULL,NULL
2,NULL,NULL,NULL,"11.28","2328.67",NULL
2,NULL,NULL,NULL,"92.05","434.34",NULL
2,NULL,NULL,NULL,"-4760.6",NULL,NULL
2,NULL,NULL,NULL,"42.98","3269.28",NULL
2,NULL,NULL,NULL,"780",NULL,NULL
1,NULL,NULL,NULL,"-189",NULL,NULL
2,NULL,NULL,NULL,"236","-12299",NULL
1,NULL,NULL,NULL,"-26.6",NULL,NULL
2,NULL,NULL,NULL,"153.62","944.88",NULL
1,"20","30",NULL,NULL,NULL,NULL
2,NULL,NULL,NULL,"43.28","4728.36",NULL
1,NULL,NULL,NULL,"-3923.63",NULL,NULL
1,NULL,NULL,NULL,"-3461",NULL,NULL
2,NULL,NULL,NULL,"155.45","-195.68",NULL
1,NULL,NULL,NULL,"-349.85",NULL,NULL
2,NULL,NULL,NULL,"39.01","-3694.79",NULL
1,"30","40","cm","1935",NULL,NULL
2,NULL,NULL,NULL,"208.18","609.6",NULL
2,NULL,NULL,NULL,"159.11","599.24",NULL
1,NULL,NULL,NULL,"-974",NULL,NULL
2,NULL,NULL,NULL,"161.24","762",NULL
2,NULL,NULL,NULL,"110.34","600.46",NULL
2,NULL,NULL,NULL,"504.41",NULL,NULL
2,NULL,NULL,NULL,"202.69","-658.98",NULL
2,NULL,NULL,NULL,"157.58","795.53",NULL
2,NULL,NULL,NULL,"138.07","807.72",NULL
2,NULL,NULL,NULL,"51.87",NULL,NULL
2,NULL,NULL,NULL,"115.82","992.12",NULL
2,NULL,NULL,NULL,"122.22","554.74",NULL
2,NULL,NULL,NULL,"168.86","757.43",NULL
2,NULL,NULL,NULL,"204.52","1086.61",NULL
1,NULL,NULL,NULL,"204.6",NULL,"MSL"
2,NULL,NULL,NULL,"3206.09",NULL,NULL
1,NULL,NULL,NULL,"661",NULL,NULL
2,NULL,NULL,NULL,"86",NULL,NULL
2,NULL,NULL,NULL,"184.4","775.72",NULL
2,NULL,NULL,NULL,"84.12","1136.9",NULL
2,NULL,NULL,NULL,"152.1","570.59",NULL
2,NULL,NULL,NULL,"280.4","-1719.6","MSL"
1,NULL,NULL,NULL,"-1645",NULL,NULL
2,NULL,NULL,NULL,"-2656",NULL,NULL
2,NULL,NULL,NULL,"88.7","1118.62",NULL
1,NULL,NULL,NULL,"-2053",NULL,NULL
2,NULL,NULL,NULL,"82.91","4177.89",NULL
2,NULL,NULL,NULL,"125.58","1063.75",NULL
2,"260","280","cm",NULL,NULL,NULL
2,NULL,NULL,NULL,"61.87","4027.02",NULL
2,NULL,NULL,NULL,"198.12","161.54",NULL
1,NULL,NULL,NULL,"271.9",NULL,"MSL"
2,NULL,NULL,NULL,"1943",NULL,NULL
1,NULL,NULL,NULL,"-175",NULL,NULL
2,NULL,NULL,NULL,"163.07","728.47",NULL
2,NULL,NULL,NULL,"184.71","464.82",NULL
2,NULL,NULL,NULL,"44.81","1005.23",NULL
2,NULL,NULL,NULL,"111.25","1135.08",NULL
1,NULL,NULL,NULL,"-2287.274",NULL,NULL
2,NULL,NULL,NULL,"-2444.8",NULL,NULL
2,NULL,NULL,NULL,"155.75","899.16",NULL
2,NULL,NULL,NULL,"610","298","MSL"
2,NULL,NULL,NULL,"124.97","422.45",NULL
2,NULL,NULL,NULL,"179.83","-271.27",NULL
2,NULL,NULL,NULL,"201.78","554.74",NULL
2,NULL,NULL,NULL,"379",NULL,NULL
1,NULL,NULL,NULL,"-1660",NULL,NULL
2,NULL,NULL,NULL,"132.89","463.3",NULL
2,NULL,NULL,NULL,"150.27","914.4",NULL
2,NULL,NULL,NULL,"87.48","868.68",NULL
1,NULL,NULL,NULL,"-755.32",NULL,NULL
2,NULL,NULL,NULL,"122.83","3087.62",NULL
1,NULL,NULL,NULL,"-108",NULL,NULL
2,NULL,NULL,NULL,"131.98","1099.72",NULL
2,NULL,NULL,NULL,"760","630","MSL"
2,NULL,NULL,NULL,NULL,"-20949",NULL
1,NULL,NULL,NULL,"-1760",NULL,NULL
2,NULL,NULL,NULL,"260","-12150",NULL
2,NULL,NULL,NULL,"-2008.2",NULL,NULL
1,NULL,NULL,NULL,"-60",NULL,NULL
1,NULL,NULL,NULL,"-5757",NULL,NULL
2,NULL,NULL,NULL,"398","218","MSL"
1,NULL,NULL,NULL,"-4337",NULL,NULL
2,NULL,NULL,NULL,"160.02","929.64",NULL
2,NULL,NULL,NULL,"166.12","426.72",NULL
1,NULL,NULL,NULL,"-146.7",NULL,NULL
1,NULL,NULL,NULL,"-1692.7554564",NULL,NULL
2,NULL,NULL,NULL,"270","-16530",NULL
1,NULL,NULL,NULL,"628",NULL,NULL
1,NULL,NULL,NULL,"119.914609564",NULL,NULL
2,NULL,NULL,NULL,"138.99","1143",NULL
1,NULL,NULL,NULL,"-18.847",NULL,NULL
2,NULL,NULL,NULL,"52.43","4359.25",NULL
2,NULL,NULL,NULL,"146.3","729.08",NULL
2,NULL,NULL,NULL,"145.69","487.68",NULL
2,NULL,NULL,NULL,"96.93","1758.7",NULL
2,NULL,NULL,NULL,"-2395.6",NULL,NULL
2,NULL,NULL,NULL,"92.96","3688.08",NULL
2,NULL,NULL,NULL,"272.88",NULL,NULL
2,NULL,NULL,NULL,"157.58","585.83",NULL
2,NULL,NULL,NULL,"158.5","1007.36",NULL
2,NULL,NULL,NULL,"188.98","1234.44",NULL
1,NULL,NULL,NULL,"-1489.08",NULL,NULL
2,NULL,NULL,NULL,"464.32",NULL,NULL
2,NULL,NULL,NULL,"27.74","-3878.58",NULL
2,NULL,NULL,NULL,"-2832",NULL,NULL
2,NULL,NULL,NULL,"42.98","999.74",NULL
2,NULL,NULL,NULL,"139.6","994.56",NULL
2,NULL,NULL,NULL,"18.9","5669.28",NULL
1,NULL,NULL,NULL,"-1695.168",NULL,NULL
2,NULL,NULL,NULL,"183.18","588.26",NULL
1,NULL,NULL,NULL,"-2794",NULL,NULL
1,NULL,NULL,NULL,"-2186",NULL,NULL
2,NULL,NULL,NULL,"39.01","2141.52",NULL
2,NULL,NULL,NULL,"21","-479","MSL"
2,NULL,NULL,NULL,"138.38","748.89",NULL
2,NULL,NULL,NULL,"-162",NULL,NULL
2,NULL,NULL,NULL,"137.16","1075.94",NULL
2,NULL,NULL,NULL,"4","-17196",NULL
2,NULL,NULL,NULL,"650","488","MSL"
2,NULL,NULL,NULL,"860",NULL,NULL
2,NULL,NULL,NULL,"1220",NULL,NULL
2,NULL,NULL,NULL,"185.93","920.5",NULL
2,NULL,NULL,NULL,"-2850",NULL,NULL
2,NULL,NULL,NULL,"200","-51.5","MSL"
2,NULL,NULL,NULL,"67.97","1130.2",NULL
2,NULL,NULL,NULL,"192.33","902.21",NULL
1,NULL,NULL,NULL,"-1559.08",NULL,NULL
2,NULL,NULL,NULL,"-855",NULL,NULL
2,NULL,NULL,NULL,"59.74","3535.68",NULL
2,NULL,NULL,NULL,"91.14","1238.1",NULL
2,NULL,NULL,NULL,"169.47","914.4",NULL
2,NULL,NULL,NULL,"147.22","3954.78",NULL
1,NULL,NULL,NULL,"-145.2",NULL,NULL
1,NULL,NULL,NULL,"-892.444334",NULL,NULL
1,NULL,NULL,NULL,"-295",NULL,NULL
2,NULL,NULL,NULL,"183.49","742.19",NULL
1,NULL,NULL,NULL,"-124.9",NULL,NULL
2,NULL,NULL,NULL,"132.59","-433.73",NULL
2,NULL,NULL,NULL,"199.34","640.08",NULL
1,NULL,NULL,NULL,"-1050",NULL,NULL
2,NULL,NULL,NULL,"172.52","-2577.69",NULL
2,NULL,NULL,NULL,"83.21","381",NULL
2,NULL,NULL,NULL,"564.78",NULL,NULL
2,NULL,NULL,NULL,"124.05","527.3",NULL
1,NULL,NULL,NULL,"1902",NULL,NULL
2,NULL,NULL,NULL,"74.37","1075.33",NULL
1,NULL,NULL,NULL,"-1056.45",NULL,NULL
2,NULL,NULL,NULL,"-3910",NULL,NULL
2,NULL,NULL,NULL,"383",NULL,NULL
2,NULL,NULL,NULL,"179.22","459.33",NULL
1,NULL,NULL,NULL,"1540",NULL,NULL
2,NULL,NULL,NULL,"135.03","1542.29",NULL
2,NULL,NULL,NULL,"166.42","940.31",NULL
2,NULL,NULL,NULL,"29.26","1968.7",NULL
2,NULL,NULL,NULL,"170.08","879.65",NULL
2,NULL,NULL,NULL,"135.64","762",NULL
2,NULL,NULL,NULL,"305.69",NULL,NULL
2,NULL,NULL,NULL,"128.32","15.24",NULL
2,NULL,NULL,NULL,"588.16","338.16","MSL"
2,NULL,NULL,NULL,"99.97","591.31",NULL
2,NULL,NULL,NULL,"121.92","3796.28",NULL
2,NULL,NULL,NULL,"160.02","883.92",NULL
2,NULL,NULL,NULL,"168.25","871.73",NULL
2,NULL,NULL,NULL,"175.56","513.59",NULL
2,NULL,NULL,NULL,"-5055.4",NULL,NULL
2,NULL,NULL,NULL,"230.43","-128.32",NULL
1,NULL,NULL,NULL,"-844.39",NULL,NULL
2,NULL,NULL,NULL,"32.31","2802.94",NULL
1,"20","30","cm","1935",NULL,NULL
2,NULL,NULL,NULL,"41.76","4809.44",NULL
2,NULL,NULL,NULL,"160.93","725.42",NULL
2,NULL,NULL,NULL,"-955.2",NULL,NULL
2,NULL,NULL,NULL,"19.2","4064.51",NULL
1,NULL,NULL,NULL,"-482",NULL,NULL
2,NULL,NULL,NULL,"116.74","1889.76",NULL
2,NULL,NULL,NULL,"-2423.8",NULL,NULL
1,NULL,NULL,NULL,"-1869.555094",NULL,NULL
2,NULL,NULL,NULL,"12.8","509.02",NULL
2,NULL,NULL,NULL,"133.2","335.28",NULL
2,NULL,NULL,NULL,"380","330","MSL"
1,NULL,NULL,NULL,"-151.8",NULL,NULL
2,NULL,NULL,NULL,"4.88","762",NULL
2,NULL,NULL,NULL,"2516",NULL,NULL
2,NULL,NULL,NULL,"186.23","1066.8",NULL
2,NULL,NULL,NULL,"-2680.7",NULL,NULL
2,NULL,NULL,NULL,"-4212.9",NULL,NULL
2,NULL,NULL,NULL,"167.64","629.41",NULL
2,NULL,NULL,NULL,"142.34","754.38",NULL
2,NULL,NULL,NULL,"-5531.1",NULL,NULL
2,NULL,NULL,NULL,"153.92","716.28",NULL
2,NULL,NULL,NULL,"63.4","2340.86",NULL
2,NULL,NULL,NULL,"177.7","-322.48",NULL
2,NULL,NULL,NULL,"111.25","4362.6",NULL
2,NULL,NULL,NULL,"52.43","1938.53",NULL
2,NULL,NULL,NULL,"128.93","-288.65",NULL
1,NULL,NULL,NULL,"216.4",NULL,"MSL"
1,NULL,NULL,NULL,"-159",NULL,NULL
1,NULL,NULL,NULL,"-3025.35",NULL,NULL
2,NULL,NULL,NULL,"161.54","1031.75",NULL
2,NULL,NULL,NULL,"195.07","-224.03",NULL
2,NULL,NULL,NULL,"130","-11720",NULL
2,NULL,NULL,NULL,"135.64","501.4",NULL
2,NULL,NULL,NULL,"133.5","378.56",NULL
2,NULL,NULL,NULL,"104.55","582.17",NULL
2,NULL,NULL,NULL,"93.57","1100.33",NULL
1,NULL,NULL,NULL,"-24.9",NULL,NULL
2,NULL,NULL,NULL,"110.95","519.68",NULL
2,NULL,NULL,NULL,"-1681.7",NULL,NULL
2,NULL,NULL,NULL,"159.72","566.93",NULL
2,NULL,NULL,NULL,"46.02","-1179.88",NULL
1,NULL,NULL,NULL,"-2105.37",NULL,NULL
1,"86","135","MCD",NULL,NULL,NULL
2,NULL,NULL,NULL,"92.35","716.28",NULL
2,NULL,NULL,NULL,"-984.1",NULL,NULL
1,NULL,NULL,NULL,"48",NULL,NULL
2,NULL,NULL,NULL,"164.9","426.72",NULL
1,NULL,NULL,NULL,"-1788.226923",NULL,NULL
2,NULL,NULL,NULL,"1645",NULL,NULL
2,NULL,NULL,NULL,"103.02","659.89",NULL
2,NULL,NULL,NULL,"71.93","3581.4",NULL
2,NULL,NULL,NULL,"151.49","382.52",NULL
1,NULL,NULL,NULL,"-988.24",NULL,NULL
2,NULL,NULL,NULL,"203.61","652.27",NULL
2,NULL,NULL,NULL,"-4125",NULL,NULL
2,NULL,NULL,NULL,"169.16","582.17",NULL
2,NULL,NULL,NULL,"91.74","-1359.1",NULL
1,NULL,NULL,NULL,"-1850",NULL,NULL
2,NULL,NULL,NULL,"-2034",NULL,NULL
2,NULL,NULL,NULL,"142.04","720.85",NULL
1,NULL,NULL,NULL,"225",NULL,NULL
2,NULL,NULL,NULL,"181.36","1022.91",NULL
2,NULL,NULL,NULL,"118.26","573.02",NULL
2,NULL,NULL,NULL,"4570",NULL,NULL
2,NULL,NULL,NULL,"-1655",NULL,NULL
2,NULL,NULL,NULL,"1.71",NULL,NULL
2,NULL,NULL,NULL,"121.31","1260.35",NULL
2,NULL,NULL,NULL,"70.41","3911.19",NULL
2,NULL,NULL,NULL,"97.84","-1380.44",NULL
2,NULL,NULL,NULL,"277.06","-820.22",NULL
1,NULL,NULL,NULL,"-891.93",NULL,NULL
1,NULL,NULL,NULL,"1001",NULL,NULL
2,NULL,NULL,NULL,"-53","-21166",NULL
2,NULL,NULL,NULL,"154.23","851.92",NULL
2,NULL,NULL,NULL,"23.77","-997.31",NULL
2,NULL,NULL,NULL,"89.92","563.88",NULL
2,NULL,NULL,NULL,"40.23","4160.52",NULL
1,NULL,NULL,NULL,"-212",NULL,NULL
2,NULL,NULL,NULL,"234","169","MSL"
1,NULL,NULL,NULL,"-34.1",NULL,NULL
2,NULL,NULL,NULL,"56.39","3987.39",NULL
2,NULL,NULL,NULL,"169.47","1136.9",NULL
2,NULL,NULL,NULL,"298",NULL,NULL
2,NULL,NULL,NULL,"132.89","1444.75",NULL
2,NULL,NULL,NULL,"164.29","643.13",NULL
2,NULL,NULL,NULL,"2455",NULL,NULL
2,NULL,NULL,NULL,"377.77",NULL,NULL
2,NULL,NULL,NULL,"99.67","1876.04",NULL
2,NULL,NULL,NULL,"13","-1667","MSL"
2,NULL,NULL,NULL,"-2667.5",NULL,NULL
1,NULL,NULL,NULL,"-2507.03",NULL,NULL
1,"120","130","cm","404",NULL,NULL
1,NULL,NULL,NULL,"-2520.49",NULL,NULL
2,NULL,NULL,NULL,"68.28","4407.41",NULL
2,NULL,NULL,NULL,"141.43","515.11",NULL
2,NULL,NULL,NULL,"65.23","1219.2",NULL
2,NULL,NULL,NULL,"180.14","804.67",NULL
2,NULL,NULL,NULL,"94.18","-4242.51",NULL
2,NULL,NULL,NULL,"410",NULL,NULL
2,NULL,NULL,NULL,"98.15","637.03",NULL
1,NULL,NULL,NULL,"-145",NULL,NULL
2,NULL,NULL,NULL,"42.98","995.78",NULL
2,NULL,NULL,NULL,"37.19","2292.1",NULL
2,NULL,NULL,NULL,"538.4","-917.6","MSL"
2,NULL,NULL,NULL,"1943.57",NULL,NULL
2,NULL,NULL,NULL,"-1666.2",NULL,NULL
2,NULL,NULL,NULL,"1942",NULL,NULL
2,NULL,NULL,NULL,"178.31","813.82",NULL
2,NULL,NULL,NULL,"37.49","-3900.53",NULL
1,NULL,NULL,NULL,"-2716.901",NULL,NULL
2,NULL,NULL,NULL,"8.23","1706.58",NULL
2,NULL,NULL,NULL,"-3469.7",NULL,NULL
1,NULL,NULL,NULL,"-1579",NULL,NULL
2,NULL,NULL,NULL,"-2687",NULL,NULL
2,NULL,NULL,NULL,"107.29","-4591.2",NULL
2,NULL,NULL,NULL,"131.37","675.13",NULL
2,NULL,NULL,NULL,"-1796.1",NULL,NULL
2,NULL,NULL,NULL,"124.36","441.96",NULL
2,NULL,NULL,NULL,"126.19","411.48",NULL
2,NULL,NULL,NULL,"55.17","5664.71",NULL
2,NULL,NULL,NULL,"167.03","838.2",NULL
2,NULL,NULL,NULL,"154","-1186","MSL"
2,NULL,NULL,NULL,"97.84","963.17",NULL
2,NULL,NULL,NULL,"152.4","594.36",NULL
1,NULL,NULL,NULL,"839",NULL,NULL
2,NULL,NULL,NULL,"108.51","1767.84",NULL
2,NULL,NULL,NULL,"193.85","-261.82",NULL
2,NULL,NULL,NULL,"195.99","493.17",NULL
1,NULL,NULL,NULL,"-2650",NULL,NULL
2,NULL,NULL,NULL,"125.58","554.74",NULL
2,NULL,NULL,NULL,"363.36",NULL,NULL
2,NULL,NULL,NULL,"162.76","701.04",NULL
2,NULL,NULL,NULL,"61.26","4206.85",NULL
1,NULL,NULL,NULL,"-1489.15",NULL,NULL
1,NULL,"10","cm",NULL,NULL,NULL
2,NULL,NULL,NULL,"125.58","944.88",NULL
2,NULL,NULL,NULL,"172.21","594.36",NULL
2,NULL,NULL,NULL,"174.35","-374.29",NULL
1,NULL,NULL,NULL,"-70.12449806",NULL,NULL
1,NULL,NULL,NULL,"-20.12",NULL,"NAVD88"
2,NULL,NULL,NULL,"150.57","1524",NULL
2,NULL,NULL,NULL,"416.9","-1366.1","MSL"
1,NULL,NULL,NULL,"-2420.605",NULL,NULL
2,"140","150","cm",NULL,NULL,NULL
2,NULL,NULL,NULL,"201.78","461.77",NULL
2,NULL,NULL,NULL,"-14.9","-35.9",NULL
2,NULL,NULL,NULL,"198.42","609.6",NULL
1,NULL,NULL,NULL,"-413",NULL,NULL
1,NULL,NULL,NULL,"-1950.43",NULL,NULL
1,NULL,NULL,NULL,"-53.534",NULL,NULL
2,NULL,NULL,NULL,"104.24","4504.33",NULL
1,NULL,NULL,NULL,"-2013",NULL,NULL
1,NULL,NULL,NULL,"-5691",NULL,NULL
2,NULL,NULL,NULL,"22.86","-1017.12",NULL
2,NULL,NULL,NULL,"135.03","466.34",NULL
1,NULL,NULL,NULL,"980",NULL,NULL
2,NULL,NULL,NULL,"219.46","1074.42",NULL
2,NULL,NULL,NULL,"8.23","1676.4",NULL
1,NULL,NULL,NULL,"-1949.31",NULL,NULL
2,NULL,NULL,NULL,"-6010",NULL,NULL
2,NULL,NULL,NULL,"151.49","2590.8",NULL
1,NULL,NULL,NULL,"-172.5",NULL,NULL
1,NULL,NULL,NULL,"-1997.275",NULL,NULL
2,NULL,NULL,NULL,"92.35","-3454",NULL
2,NULL,NULL,NULL,"110.95","1228.34",NULL
2,NULL,NULL,NULL,"425.4",NULL,NULL
2,NULL,NULL,NULL,"112.17","627.89",NULL
2,NULL,NULL,NULL,"157.58","518.16",NULL
2,NULL,NULL,NULL,"285.05",NULL,NULL
1,NULL,NULL,NULL,"105",NULL,NULL
2,NULL,NULL,NULL,"-3694.9",NULL,NULL
1,NULL,NULL,NULL,"-131.9",NULL,NULL
1,NULL,NULL,NULL,"237",NULL,NULL
2,NULL,NULL,NULL,"153.92","949.45",NULL
2,NULL,NULL,NULL,"160.63","701.04",NULL
2,NULL,NULL,NULL,"48.77","3581.4",NULL
2,NULL,NULL,NULL,"220.68","493.78",NULL
2,NULL,NULL,NULL,"50.29","5569.61",NULL
2,NULL,NULL,NULL,"-998.7",NULL,NULL
2,NULL,NULL,NULL,"103.33","3488.44",NULL
2,NULL,NULL,NULL,"185.93","824.48",NULL
2,NULL,NULL,NULL,"101.8","1770.89",NULL
1,NULL,NULL,NULL,"-2407",NULL,NULL
2,NULL,NULL,NULL,"83.82","1158.24",NULL
2,NULL,NULL,NULL,"-2181.6",NULL,NULL
2,NULL,NULL,NULL,"94.79","3502.15",NULL
2,NULL,NULL,NULL,"166.73","495.3",NULL
