"primary_location_name","count"
"Southern Nevada Mine","3"
"Southern Novaya Zemlya","3"
"Southern Pacific Silica Quarry","12"
"Southern Platform","47"
"Southern Point Arena South","2"
"Southern Quarry","1"
"Southern Santa Lucia Mountains","3"
"southern shore of entrance to Port Houghton","1"
"Southern shore, Rogerson Lake","1"
"Southern Sierra Nevada","237"
"Southern Transantarcic Mountains","93"
"Southern Victoria Land","9"
"Southern Victoria Land Blue Glacier area","1"
"Southern Victoria Land Cook Mtns.","2"
"Southern Victoria Land Koettlitz Glacier","9"
"Southern Victoria Land Mawson Glacier, head of","13"
"Southern Victoria Land Mount Joyce, Mapsheet SS 55-57/16","27"
"Southern Victoria Land Mt. Discovery","48"
"Southern Victoria Land Polar Plateau","6"
"Southern Victoria Land Possession Islands","3"
"Southern Victoria Land Ross  Sea","2"
"Southern Victoria Land Ross Island","29"
"Southern Victoria Land Ross Island area","1"
"Southern Victoria Land Ross Sea","3"
"Southern Victoria Land Royal Society Range","5"
"Southern Victoria Land, Allan Hills","1"
"Southhampton Lead Mine","1"
"Southhill","1"
"Southside Mine","7"
"Southwall Caldera","1"
"Southwest Hermanas","1"
"Southwest Island","5"
"Southwest Mine","5"
"Southwest of Carveiro, at the street, outcrop at scoria cone","1"
"Southwest Of Copper Mine","1"
"Southwest of Faja, on the street (Transversal), small outcrop (0.5 m thick)","1"
"Southwest Palmyra Atoll Deep","5"
"Southwest Turquoise Company Mine","1"
"Southwestern inner caldera wall of Sete Cidades volcano, Sao Miguel","1"
"Southwestern most seamount from Wake","2"
"southwestern Pennsylvania; near Rush Crossroads","1"
"southwestern shore of entrance to Gnat Cove, east of Ketchikan","1"
"southwestern Storm Island, north of Cape Fanshaw","2"
"Sovanco Ridge","16"
"Sove Mines","2"
"Sovereign seamount","6"
"Sovietskiy Mine No. 1","2"
"Sower Quarry","1"
"Sowerbutt Quarry","22"
"Sowery Vein","1"
"Sowle Nunatak","5"
"Soyuz-13 Rock","3"
"Spagnola Mine","2"
"Spanish Chief Mine","1"
"Spanish Claim Mine","1"
"Spanish Mine","7"
"Spanish Springs Mg. Co.","2"
"Spanley Rocks","11"
"Spar Mine","1"
"Spar Shaft, Union Shaft, Atolia Mining Co.","1"
"Sparkill Gap","2"
"Sparkling Lake","4"
"Sparky","14"
"Sparnon Wheal","1"
"Spaulding Lake","5"
"Spaulding Mine","1"
"Spear Nunatak","12"
"Spear Spur","106"
"Spears Tunnel","3"
"Specie Payment Mine","3"
"Specimen Hill Mine","1"
"Specimen Mine","1"
"Speckled Trout Mine","1"
"Speckstein Mine","1"
"Spectacle Lake","3"
"Speight's Brewing Company tap in Dunedin","1"
"Spelunger's Cave","46"
"Spence & Corruls Quarry","1"
"Spencer And Mc Coney Mine","6"
"Spencer Canyon","1"
"Spencer Mcconey Mine","1"
"Spencer Opal Mine","1"
"Spengler Bank Mine","1"
"Sperm Bluff","3"
"Sphagnum ","1"
"Sphinx Mine","1"
"Spiaggia Luisi d'Angelo","1"
"Spicer Lake","2"
"Spider Mine","5"
"Spier Mine","1"
"Spiers Nunatak","1"
"Spies Mine","1"
"Spies Mine, 6th Level","2"
"Spigot Peak","4"
"Spiller Mine","1"
"Spindletop Dome","1"
"Spinelli Quarry","5"
"Spinner","6"
"Spinnet Lake","1"
"Spirit Lake","6"
"Spirit Mountain","1"
"Spirorbis Limestone","2"
"Spitsbergen Island","9"
"Spitskop Complex","2"
"Splinger Mine","2"
"Split Lake","18"
"Split Rock","1"
"Split Rock Mine","2"
"Spodumene Mine","2"
"Spokane Bar Mine","2"
"Spokane Mine","1"
"Spokane Shales","1"
"Sponda Muttariel","1"
"Sponsor's Peak","12"
"Spook Mine","1"
"Spoon Island","1"
"Spotsylvania Mine","2"
"Spotted Horse Mine","4"
"Spotted Horse Mine (Dump)","1"
"Spotted House Mine","1"
"Spotted Tiger Mine","1"
"Spotten Prince Mine","1"
"Spring And Wilcox Quarry","1"
"Spring Bay","5"
"Spring Bay Flat","1"
"Spring Canyon","1"
"Spring Creek Mine","4"
"Spring Ghaut","1"
"Spring Hill Mine","6"
"Spring Lake","4"
"Spring Quarry","2"
"Springer Peak","48"
"Springfield","1"
"Springfield Mine","10"
"Springfield Quarry","2"
"Springfield Seamount #6","1"
"Springfield Seamount #8","1"
"Spruce Bog","1"
"Spruce Canyon","1"
"Spruce Claim","3"
"Spruce Island","2"
"Spruce Mountain","1"
"Spruce Mountain Mine","8"
"Spruce Mt","11"
"Spur Mine","1"
"Spur Mountain Mine","1"
"Spur South Of St. Joe Quartz Mine","1"
"Spurr","3"
"Spurr Mine","9"
"Spurr Mountain iron mine","1"
"Squanga Lake","1"
"Square Butte Laccolith","2"
"Square Lake","3"
"Squaw Bay Quarry","1"
"Squaw Butte","5"
"Squaw Creek","45"
"Squaw Creek Tin Mine","1"
"Squaw Peak Pluton","1"
"Squaw Rock","2"
"Squid Cove Island","1"
"Squires Mine","1"
"Srinivasan Mica Mine","1"
"Ss And G Mine","5"
"SSHO","532"
"St Anthony Mine","1"
"St Augustine Marble Claims","1"
"St Barthelemy Island","23"
"St Croix River","8"
"St Francois Pit","1"
"St George Island","4"
"St Helena Island","34"
"St James Mine","1"
"St James Mine ?","1"
"St Joe Mine","1"
"St John's Mine","7"
"St Kitts","17"
"St Kitts Island","3"
"St Lawrence Island","4"
"St Louis (Mine?)","1"
"St Louis Harbor","1"
"St Louis Mine","1"
"St Louis River","5"
"St Lucia","55"
"St Lucia Island","2"
"St Marie Mine","1"
"St Martin Island","12"
"St Matthew Island","6"
"St Paul Island","5"
"St Peters Dome","2"
"St Peters Sandstone","1"
"St Thomas Island","1"
"St Vincent","19"
"St Vincent Island","5"
"St. Anne's mine","1"
"St. Anthony Mine","1"
"St. Barts","45"
"St. Charles Mine","1"
"St. Christoph","1"
"St. Clair Mine","1"
"St. Croix","22"
"St. Cruz","2"
"St. Elias Mountains","60"
"St. Elias Mountains, southeast Alaska","55"
"St. Francis Mine","1"
"St. George Island","1"
"St. Helena Transform Fault","2"
"St. Helens","532"
"St. Joe #2","1"
"St. Joe Mine","5"
"St. John Mine","1"
"St. Jose Mine","1"
"St. Joseph lead district","2"
"St. Lawrence Columbium And Metals Corp. Mine","1"
"St. Lawrence Mine","1"
"St. Lawrence River","286"
"St. Louis Harbor","4"
"St. Louis River","6"
"St. Marie aux Mines","1"
"St. Martin","29"
"St. Martin-Thio Mine","1"
"St. Martin A Thio Mine","1"
"St. Martin island","7"
"St. Marys River","4"
"St. Patrick Mine","1"
"St. Paul","1"
"St. Paul Island","5"
"St. Peter","1"
"St. Pierre Smt","3"
"St. Prix Mine","2"
"St. Reis-Nepoui Mine","1"
"St. Shotts ","1"
"St. Thomas Island","1"
"Sta R No. 5 M Claim","1"
"Staats Fluorspar Mine","1"
"Stable Quarry","1"
"Stae Line District, Nw End","1"
"Stages Pond","4"
"Stahlberg Mine","8"
"Stahlert Mine","1"
"Stahlseifen Mine","2"
"Stake Beck Mine","1"
"Stakill Mine","1"
"Stalemate Fracture Zone","110"
"Stalemate Fracture Zone (northern section)","89"
"Staley Pyrophyllite Mine","5"
"Staleys Creek Mining And Iron Company","1"
"Stamey Mine","1"
"Stamp And Adams Mine","1"
"Stand On Your Head Claim","11"
"Standard Asbestos","1"
"Standard Materials Quarry","1"
"Standard Mine","19"
"Standard Slate Corporation's Quarry","9"
"Standart Lime Company Quarry","1"
"Standing Pond","2"
"Standing Pond Volcanics","1"
"Stange Mine","4"
"Stangenwage Mine","1"
"Stanislaus River","4"
"Stanislaus River Mine","2"
"Stank Iron Mine","12"
"Stanley Antimony Mine","1"
"Stanley Central Mine","1"
"Stanley Mine","6"
"Stansbury Basin (western)","3"
"Stansbury Island","1"
"Stanthoop Mine","1"
"Stanthorpe Mine","1"
"Stanton","66"
"Stapafell","4"
"Stapleton Mine","1"
"Star Asbestos Mine","1"
"Star Coal Mine","1"
"Star Consolidated Mine","1"
"Star Fire Mine","1"
"Star Mine","28"
"Star No. 3 Claim","4"
"Star No. 4 Claim","3"
"Star No. 5 Claim","2"
"Star of Congo Mine","3"
"Star Of Empire Mine","1"
"Star Of The Congo Mine","6"
"Star Of The East Mine","1"
"Star Of The West Mine","1"
"Star Peak","1"
"Star Placer Mine","2"
"Star Prospect Mine","1"
"Star Shaft Mine","1"
"Star Vein","1"
"Star Westmine","1"
"Starbright","1"
"Stardam","3"
"Stare Ransko Mine","3"
"Starfish","13"
"Stari Trg Lead Zinc Mine","1"
"Stari Trg Mine","32"
"Staritrg Mine","1"
"Starkey Mine","1"
"Starlight Claim Of H.A. Hatch","1"
"Starvation Lake","1"
"Stata Mine","1"
"State Lease Claim","4"
"State Line Chrome Pits","1"
"State Line Diamond District","1"
"State Line District","73"
"State Line District (Near S Edge)","1"
"State Line District, Nw End","1"
"State Line Mine","2"
"State Line Pits","4"
"State Of Maine Mine","1"
"State Prison Farm Quarry","1"
"Staten Island","189"
"Statenaker Lake","1"
"Statesville","1"
"Station Creek","1"
"Station Creek Formation","1"
"Stauffer Mine","3"
"Stauffers Mine","1"
"Stauk Mine","1"
"Staupbreen","1"
"Stayton Mine","1"
"Stearns Lease Vasco No. 10","3"
"Stecchi beach","4"
"Steel Lake","8"
"Steel Mine","2"
"Steele Mine","2"
"Steen Claim","1"
"Steen River Crater","1"
"Steens Mountain","52"
"Steens Mt Scarp","1"
"Steens Utex Mine","1"
"Steeple Rock District","2"
"Steetley Quarry","1"
"Stefan Stefanov mine","1"
"Stefanie Mine","1"
"Steinberg Level","4"
"Steiner Mine","2"
"Stella Lake","2"
"Stella Maris Mine","1"
"Stella Mine","2"
"Stenkul Fiord","28"
"Stenna Gwyn Mine","1"
"Stensel's Mine","2"
"Stephen Cross Quarry","6"
"Stephens Brothers Mine","1"
"Stephens Lake-Nelson River","21"
"Stephenson Mine","4"
"Steptoe Or Granite","10"
"Sterling","212"
"Sterling Borax Mine","25"
"Sterling Hill","34"
"Sterling Hill & Mine Hill","1"
"Sterling Hill mine","33"
"Sterling Hill Mine","1611"
"Sterling Hill Mine (?)","1"
"Sterling Hill Quarry","1"
"Sterling Iron Mine","37"
"Sterling Mine","37"
"Sterling Quartzite","1"
"Sterling Salt Company Core, 563.7 Feet","1"
"Sternbach (Bollstadt) Quarry","114"
"Sternberg Level","1"
"Steuri Glacier","1"
"Stevens Bank Mine","2"
"Stevens Claim","4"
"Stevens Diggings","3"
"Stevens Mine","2"
"Stevens Prospect","1"
"Stevenson-Bennett Mine","4"
"Stevenson Bennett Mine","3"
"Steward Mine","1"
"Stewart's Claim","5"
"Stewart Claim","1"
"Stewart Heights","5"
"Stewart Hills","62"
"Stewart mine","2"
"Stewart Mine","161"
"Stewart No 2 Mine","2"
"Stewart Quarry Of Watson","1"
"Stewarts Wonder Mine","3"
"Stibnite, Idaho","12"
"Stickney Bridge","2"
"Stickney Bridge Quarry","1"
"Stiepelmann Mine","3"
"Stifle's claim","1"
"Stifluvatn","2"
"Stiles Mine","1"
"Still River","1"
"Stillman Point","2"
"Stilluptal (Valley)","3"
"Stillwate Mine","1"
"Stillwater Complex","956"
"Stimson Quarry","1"
"Stinkdoorn diatreme","2"
"Stinson Lake","4"
"Stirling Hill Mine","2"
"Stirling Mine","2"
"Stissing Dolomite","10"
"Stitch Peak","5"
"Stoats Mine","1"
"Stockbridge Limestone","1"
"Stockdale Kimberlite","3"
"Stockdale Kimberlite Pipe","1"
"Stockschlager And Plumtree Mine","2"
"Stockslager Mine","1"
"Stoddard Canyon","1"
"Stoddard Mine","4"
"Stoker Mine","2"
"Stoko Island","4"
"Stolly's Quarry","2"
"Stomont Mine","1"
"Stone Hill Copper Mine","1"
"Stone Lake","2"
"Stone Man Camp","1"
"Stone Mine","4"
"Stone Quarry","1"
"Stonecroft Mine Dump","1"
"Stoneman Lake","2"
"Stonewall Claim","1"
"Stonewall Jackson Mine","1"
"Stonewall Manganese Mine","1"
"Stonewall Mine","2"
"Stonewall Mine (Near)","1"
"Stonington Island","30"
"Stony Creek","1"
"Stony Creek Quarry","1"
"Stony Lake Road","1"
"Stony Tunnel Quarry","1"
"Stora Vidarvatn","3"
"Storch And Schoneberg Mine","1"
"Stordalen Mire","144"
"Støre Landgletscher","72"
"Storgangen Ilmenite Mine","1"
"Storm Lake","1"
"Storm Peak","38"
"Stormberg Lavas","23"
"Stormont Mine","3"
"Storr's Lake","1"
"Storys Creek Mine","1"
"Stoskopf Mine","1"
"Stotzel-Leis Bog","4"
"Stotzel Leis Bog","2"
"Stout Spur","6"
"Stoveall Manganese Mine","5"
"Stowe Mine","2"
"Straight Cliffs Sandstone","7"
"Straight Cut Mine","1"
"Strain Mine","1"
"Strait of Magellan","2"
"Straitstep Vein","3"
"Straitz #1 (Quarry)","1"
"Strange Mine","4"
"Strange Pit","1"
"Strategic Manganese Mine","1"
"Stratford","1"
"Strathcona Mine","8"
"Stratiev Kamuk Mine","1"
"Stratton Hills","2"
"Strattons Independence Mine","2"
"Strausburg Island","1"
"Strawberry Mine","1"
"Stray Dog","5"
"Stray Horse gulch","1"
"Stray Horse Mine","1"
"Strayhorse Mine","1"
"Stream 5","4"
"Stream at Gemstone Beach","1"
"Stream Mine","1"
"Stream near Fox Glacier, no name","1"
"Streater Mine","1"
"Streator Mine","1"
"Street from Roque do Pico to Lajes do Pico (Transversal), 5 km behind Rouque, outcrop on street (2m thick lavaflow","1"
"Street north of PICO, Curral Queimado, small lavaflow (0.5m)","1"
"Streeter Pluton","1"
"Stribling Quarry","1"
"Stribo Mines","1"
"Strickland's Quarry","2"
"Strickland Nunatak","9"
"Strickland Quarry","203"
"Strip Mines","1"
"Stripa Mine","2"
"Stroble Mine","1"
"Stromboli","15"
"Strong Mine","11"
"Strontian Quarry","1"
"Stroubles Creek","2"
"Strzelecki Desert, Hesse Dune","3"
"Stuart Mine","3"
"Stubbs Hill Mine","1"
"Stuckslager Mine","3"
"Studer Quarry","2"
"Sturbridge Island","1"
"Sturgeon 1 Diatreme","1"
"Sturgeon 3 Diatreme","2"
"Sturgeon Lake 01 Kimberlite","11"
"Sturgeon River","1"
"Sturgeon River/Creek","1"
"Sturgis Boat Launch","1"
"Sturt Gorge","2"
"Sturtian glacial sequence","6"
"Styles Quarry","1"
"Styrso","1"
"Styx seamount","11"
"submarine Mauna Loa, Hawaii","19"
"Submarine Scarp","9"
"Submarine Volcano 6.10","1"
"Subsar Mine","1"
"Subway Excavation","11"
"Succasunna Mine","2"
"Success Mine","2"
"Suchiooc","10"
"Suchland Islands","4"
"Sucker Flat Mine","1"
"Sucker Mine","5"
"Suckow Mine","3"
"Sucre Mine","1"
"Sudan Iron Mine","1"
"Sudan Mine","1"
"Sudbury","19"
"Sudbury Crater","1"
"Sudbury Impact Crater","1"
"Sudbury Intrusion","18"
"Sue Mine","1"
"Suess Glacier","2"
"Suffolk Mine","1"
"Sufnersee","1"
"Sugar Loaf","1"
"Sugar Loaf District","82"
"Sugar Stick Prospect","1"
"Sugarloaf","2"
"Sugarloaf Peak","4"
"Sugastiguez Mine","1"
"Sugatag Mine","2"
"Suginomori Mine","2"
"Suirucocha","3"
"Suishozan Mine","2"
"Suisum Quarry","1"
"Suisun Bay","5"
"Suiter Mine","1"
"Suiza Mine","2"
"Sukacai","1"
"Sukulu","8"
"Sulawesi","16"
"Sulfide Claim","1"
"Sulfur Bank Mine","6"
"Sulfur Mine","3"
"Sullivan's Island","1"
"Sullivan Brothers Claim","9"
"Sullivan Buttes Latite","81"
"Sullivan Granite Co Mine","1"
"Sullivan Mine","25"
"Sullivan Peaks","26"
"Sullivan Quarry","1"
"Sullivan Ridge","49"
"Sullivan Trail Coal Mine","1"
"Sullivans Island","1"
"Sulphide Queen","19"
"Sulphur Bank","2"
"Sulphur Bank Mine","1"
"Sulphur Bank Quicksilver Mine","4"
"Sulphur Hole","6"
"Sulphur King Mine","1"
"Sulphur Mine","262"
"Sulphur Mound Mine","3"
"Sulphur Mt Pluton","1"
"Sulphur Spring Mine","1"
"Sulphur Springs","1"
"Sulphur Springs Tributary 1","1"
"Sulphur Springs Tributary 2","3"
"Sultan A Mine","1"
"Sultan Basin","2"
"Sultan Mine","1"
"Sulu Range","1"
"Sulzbachtal (Valley)","8"
"Sumatra","153"
"Sumatra Island","74"
"Sumera Claim, Branch Vein, 1200 Foot Level","2"
"Sumidoro Mine","2"
"Sumisu Rift","12"
"Summerland Oil","1"
"Summit","1"
"Summit Creek Volcanics","4"
"Summit flank of Volcano P (Niua) in N Tonga Arc","1"
"Summit Flat (Pioneerville)","6"
"Summit Flat (Pioneerville) ?","1"
"Summit Heck Seamount #7","1"
"Summit Heck Seamount #8","1"
"Summit Home Mine","1"
"Summit Lake","4"
"Summit Lake Mine","3"
"Summit Mine","8"
"Summit of northern ridge of CLSC","1"
"Summit of seamount in CLSC","1"
"Summit Plug","1"
"Summit Quarry","2"
"Summit Range","3"
"Summit Range, Mojave Desert, California","4"
"Summite Plug","1"
"Summitville Mine","1"
"Sumrall Peak","3"
"Sun Dance Quarry","2"
"Sun Oil Company Well","1"
"Sun Valley Mine","1"
"Sunbeam Mine","12"
"Sunburst Mine","1"
"SundaTrench","145"
"Sunday Basin","13"
"Sunday Cove","2"
"Sunday mine","1"
"Sunday Mine","3"
"Sunday Sun Mine","1"
"Sunday Uranium Claims","1"
"Sundays River","2"
"Sundown Creek","1"
"Sunflower","14"
"Sunflower ?","1"
"Sunken Island Lake","8"
"Sunlight Mine","1"
"Sunlight Mining Region","16"
"Sunny Ridge","22"
"Sunny Side Mine","1"
"Sunnyside Claims","2"
"Sunnyside mine","1"
"Sunnyside Mine","22"
"Sunray Seamount","51"
"Sunrise","4"
"Sunrise Mine","2"
"Sunrock Pond","1"
"Sunset Claim","2"
"Sunset Crater","104"
"Sunset Mine","3"
"Sunshine Mine","20"
"Super Cave","1"
"Supercrest Mine","1"
"Superior Craton","10"
"Superior Gold And Silver Mining Company Claim","2"
"Superior Mine","12"
"Superior Stone Co. Quarry","1"
"Superior Stone Quarry","2"
"Süphan Dagi","1"
"Suphur Mound Mine","1"
"SUPL","7"
"Supporting Party Mountain","12"
"Sur Bahir Quarries","1"
"Surat Basin","86"
"Sure Pop Mine","2"
"Surf Bay","1"
"Surface Mine","4"
"Surface Mine?","1"
"Surko Stream","3"
"Surla Range","35"
"Surma Plain","2"
"Surma Upland Plain and Escarpment","5"
"Surprise Canyon","2"
"Surprise Lake","5"
"Surprise Mine","4"
"Sursés, Tgant Son Martegn","1"
"Susanna Mine","8"
"Susanville","34"
"Susquehana Mine","4"
"Susquehanna Mine","1"
"Susquehanna River","2"
"Sussana Mine","1"
"Sutro Tunnel","434"
"Sutter Buttes","3"
"Sutter Creek","1"
"Sutton Stream","1"
"Sutton tunnel","3"
"Suttons Tarn","1"
"Suture Bench","15"
"Suwannee River","4"
"Suwarrow Trough","1"
"Suzukura Mine","1"
"Suzuyama Mine","1"
"Svartagilsvatn","2"
"Svensken Mine","1"
"Sverdrup","14"
"Sverdrup Basin","2"
"Sverrefjell","1"
"Sverrefjell Volcano","18"
"Sverrefjellet","7"
"Svornost Mine","1"
"Svornost Shaft","1"
"SW-exit of Horta, lava flow on coastline, 5 meters thick","1"
"SW-Niuatahi","15"
"SW corner, mouth of Orr Glacier","1"
"SW extreme of south Coal River batholith","6"
"SW flank Heck Seamount #3 and #4","1"
"SW flank of Heck Seamount #4","1"
"SW floor of large caldera, Dugong volcano","1"
"SW Graciosa","2"
"SW Indian Ridge","416"
"SW of Cavalas, at road, outcrop ~50m diameter, lava flow (~1m thick)","2"
"SW of Faial","3"
"SW of Ponta da Serra, pyroclastic deposits with pumice layers","1"
"SW of Salay Gomez","1"
"SW of San Sebastian","4"
"SW Palmyra Atoll deep","1"
"SW Palmyra Atoll Deep","1"
"Swain Islands","2"
"Swaincoats (?) Zinc Mine","1"
"Swains Island","8"
"Swakane Gneiss","7"
"Swambo","5"
"Swamp Angel","1"
"Swamp Angel Mine","1"
"Swamp Angle Mine","1"
"Swamp Lake","26"
"Swan","1"
"Swan Island","4"
"Swan Lake","3"
"Swancoat Mine","1"
"Swancoat Zinc Mine","1"
"Swansea Mine","4"
"Swanson & Hagateat Quarry","1"
"Swanson Mine","8"
"Swanson Mountains","2"
"Swanson Prospect","1"
"Swanson Quarry","2"
"Swanton Quarry","4"
"Swaringen Mine","1"
"Swarm Peak","7"
"Swartkoppies Mine","5"
"Swartruggens","3"
"Swastika Mine","2"
"Swauk Creek","1"
"Swauk Formation","2"
"Swauk Formation*","2"
"Swaynes Quarry","2"
"Swayze","6"
"Sweeney Island Tickle","1"
"Sweet Home Mine","19"
"Sweet Nell Mine","1"
"Sweet Oil Diggings","1"
"Sweet Water","1"
"Sweeton Pond","3"
"Sweetwater Creek","1"
"Sweetwater Mine","55"
"Swift Island Mine","1"
"Swift Lake","1"
"Swift Mine","1"
"Swift Prospect","2"
"Swiftcurrent Lake","13"
"Swimming Hole Quarry","1"
"Swinburn ","1"
"Switchback Tunnel","1"
"Swordfish","3"
"Sycamore Creek","3"
"Sycamore Plug","1"
"Sycamore Stock","2"
"Sydney","14"
"Sydney-On-Vaal Kimberlite","4"
"Sydney Mine","2"
"Syenite Quarry","3"
"Sylva Mine","1"
"Sylvania","2"
"Sylvania (Shinya's) Hollow","3"
"Sylvanite District","5"
"Sylvanite Gold Mine","1"
"Sylvester Mine","14"
"Syndicate Mine","1"
"Syotoku","5"
"Syotoku Seamount","14"
"Syracuse And California Mine","1"
"Syranowsk Mine","1"
"Syringa Mine","1"
"Syros Island","3"
"Szabo Bluff","19"
"Szklary pegmatite","3"
"T Lake","3"
"T.C. Holmes Claim","1"
"T.S. Clack Quicksilver Mine","1"
"T.W.P. Husband's Mine","3"
"Ta'u","1"
"Ta'u North","2"
"Ta'u West","3"
"Ta Puia Springs","1"
"Taal","8"
"Tabacita Mine","1"
"Table Mesa Diatreme, Near Base Of Cliff On S Side Of","1"
"Table Mountain","28"
"Table Mountain Mine","39"
"Table Mtn. Mine","1"
"Taboa Mine","2"
"Taboleiro Mine","1"
"Tabor Mine","1"
"Tabor Spur","17"
"Taborga Mine","1"
"Tacambaro Lake","1"
"Tacana","1"
"Tacoma Lime Quarry","1"
"Tacoma Mine","1"
"Taconic Allochthon","2"
"Tada Mine","2"
"Tadjoura Trough","1"
"Tadpole lake","1"
"Tae Hwa Mine","10"
"Tae Wha","1"
"Tafona Mine","1"
"Tafone Mine","2"
"Tafu NELSC","6"
"Tafu/NELSC","39"
"Taga","1"
"Tagamaucia","2"
"Taggart","2"
"Taggart Lake","5"
"Taghouni mine","1"
"Tagil District","1"
"Tagoro","9"
"Tagu Wolfram Mine","1"
"Tagu Wolfram Mines","2"
"Taguchi Mine","33"
"Tahaa Island","21"
"Tahakopa","1"
"Tahi Moana vent field","1"
"Tahiti","454"
"Tahiti Island","1"
"Tahquita","1"
"Taicollion Mine","1"
"Taieri","1"
"Taihwa Mine","3"
"Taika Mine","1"
"Taiwan Island","2"
"Taiyuan Formation","48"
"Tajopolo Vein","1"
"Tajos Mine","1"
"Tajumulco","1"
"Takaka","1"
"Takamori Mine","2"
"Takanosu Mine","2"
"Takator Mine","1"
"Takatori Mine","1"
"Takawan, Nelson","1"
"Takhini Geothermal Well","7"
"Takilma-Waldo","6"
"Taku Plateau","2"
"Talamancas","5"
"Talapoosa","1"
"Talas Pipe?","19"
"Talbragar Fossil Fish Bed","2"
"Talc","2"
"Talc Mine","5"
"Talc Quarry","1"
"Talhadella Mine","2"
"Talisker Mine","1"
"Talisman Mine","2"
"Talkeetna Arc","1"
"Tall Willow Basin","1"
"Tallapoosa Copper Mine","2"
"Tallgrass 1 Pond","1"
"Tallgrass 2 Pond","1"
"Tallgruvan Mine","2"
"Talmessi Mine","1"
"Talnakh Ore Deposit","4"
"Talphi fault","38"
"Talphi Fault","26"
"Taltal","14"
"Tam Oshanter Mine","1"
"Tamaiwa Mine","2"
"Tamana Seamount","11"
"Tamarack-Custer Mine","2"
"Tamarack Mine","12"
"Tamarack River Fen","2"
"Tamaraek Mine","1"
"Tamaroch Mine","1"
"Tamarugal","18"
"Tamayo fracture zone","24"
"Tamayo Fracture Zone","2"
"Tamayo transform","22"
"Tambohelehibe Mine","1"
"Tambora","1"
"Taminen Quarry","3"
"Tammany Mine","1"
"Tamminen Mine","7"
"Tampa Mine","2"
"Tampico Mine","1"
"Tampisi Mine","1"
"Tamworth Copper Mine","1"
