locality_id,locality.feature_type_id,province,county,city,country_id
7568,189,Montana,Granite Co.,NULL,228
7568,189,Montana,NULL,NULL,228
7568,189,Montana,NULL,Philipsburg,228
7568,189,Montana,Philipsburg,Philipsburg,228
7568,189,Montana,Phillipsburg,Phillipsburg,228
7569,,Arizona,NULL,NULL,228
7570,,NULL,NULL,NULL,186
7571,,Georgia,Macon Co.,NULL,228
7572,189,Washington,Lewis County,Centralia (near),228
7573,189,Arizona,Pinal Co.,NULL,228
7574,193,Antrim,Antrim,NULL,227
7575,,New Mexico,Sierra Co.,NULL,228
7576,,New Mexico,Sierra Co.,NULL,228
7577,,New Mexico,Catron Co.,NULL,228
7578,,New Mexico,Sierra Co.,NULL,228
7579,,New Mexico,NULL,NULL,228
7581,,New Mexico,NULL,NULL,228
7582,,Alaska,NULL,NULL,228
7583,,Ontario,NULL,Marmora,38
7584,248,South Carolina,NULL,Kingstree,228
7586,,NULL,NULL,NULL,227
7587,,Nevada,NULL,NULL,228
7588,189,Oregon,Jackson Co.,NULL,228
7589,,Utah,Millard,Fillmore,228
7589,,NULL,NULL,NULL,NULL
7590,165,Utah,Millard,NULL,228
7590,185,Utah,Millard Co.,NULL,228
7590,185,Utah,NULL,Ice Spring Buttes,228
7590,185,Utah,NULL,NULL,228
7590,,NULL,NULL,NULL,NULL
7590,,Utah,Millard,Fillmore,NULL
7590,,Utah,NULL,NULL,NULL
7596,,Arizona,Yavapai Co.,NULL,228
7597,,Cape,NULL,NULL,200
7597,,Cape Province,NULL,NULL,200
7598,189,NULL,NULL,NULL,200
7599,189,Cape Province,NULL,NULL,200
7600,189,Kentucky,Grayson Co.,NULL,228
7601,189,Northern Cape,Hotazel,Hotazel,200
7602,,Utah,NULL,NULL,228
7603,,Arizona,NULL,NULL,228
7604,,Nevada,NULL,NULL,228
7605,,Nevada,NULL,Goldfield,228
7606,,Utah,NULL,NULL,228
7607,189,Pennsylvania,Chester Co.,NULL,228
7608,,Cape Province(N.),NULL,NULL,200
7609,,Massachusetts,Massachusetts,NULL,228
7610,,Nevada,Nevada,NULL,228
7611,,NULL,NULL,NULL,200
7612,,Utah,Millard Co.,NULL,228
7613,,Karelia Republic,NULL,NULL,180
7614,189,Arizona - Nevada,NULL,NULL,228
7615,,Hawaii,Kona,Punulgu,228
7616,252,NULL,NULL,NULL,NULL
7618,252,Krasnoyarsk Kray,NULL,NULL,180
7618,252,NULL,NULL,NULL,180
7619,189,Utah,Utah Co.,NULL,228
7620,,NULL,NULL,NULL,NULL
7621,193,Massachusetts,Suffolk Co.,Revere Township,228
7622,,South Carolina,Berkeley,NULL,228
7623,,New Mexico,Luna Co.,NULL,228
7624,178,NULL,NULL,NULL,228
7625,189,Arizona,Gila Co.,NULL,228
7626,189,Arizona,Gila Co.,NULL,228
7627,189,Montana,NULL,NULL,228
7627,189,Montana,Park Co.,Cooke City,228
7628,189,Nevada,Esmeralda Co.,NULL,228
7629,189,Utah,Box Elder Co.,NULL,228
7630,178,Alabama,NULL,Demopolis,228
7631,,Texas,Uvalde,NULL,228
7632,189,Arizona,NULL,NULL,228
7632,189,Arizona,Pinal Co.,NULL,228
7633,189,Colorado,NULL,Rico,228
7634,,New Hampshire,Albany,Albany,228
7635,189,Colorado,San Miguel Co.,NULL,228
7636,,South Dakota,South Dakota,NULL,228
7640,189,Colorado,Ouray Co.,NULL,228
7641,189,Idaho,Cobalt,Cobalt,228
7641,189,Idaho,Lemhi Co.,NULL,228
7641,189,Idaho,NULL,Cobalt,228
7641,189,Idaho,NULL,NULL,228
7642,209,Idaho,NULL,NULL,228
7643,189,Ontario,NULL,NULL,38
7644,112,NULL,NULL,NULL,NULL
7645,,NULL,Blackcock,Blackcock,NULL
7646,189,Scotland,NULL,Creetown (near),227
7647,189,Durham,Weardale,Weardale,227
7647,189,England,Durham,NULL,227
7648,9,Alaska,NULL,Juneau,228
7649,185,Idaho,Caribou Co.,Blackfoot,228
7649,185,Idaho,Caribou Co.,China Hat,228
7649,185,Idaho,Caribou Co.,Soda Springs,228
7650,,NULL,NULL,NULL,227
7651,205,California,NULL,NULL,228
7652,189,Montana,Broadwater Co.,NULL,228
7653,189,Virginia,NULL,Midlothian,228
7654,189,Missouri,Jasper Co.,NULL,228
7655,193,Maine,Knox Co.,Rockland,228
7656,189,South Carolina,NULL,NULL,228
7657,,NULL,NULL,NULL,227
7658,,NULL,NULL,NULL,227
7660,189,Montana,Granite Co.,Philipsburg,228
7662,,California,Santa Cruz,Santa Cruz,228
7663,,New York,NULL,NULL,228
7665,,Alabama,Baldwin,NULL,228
7666,,Rhode Island,NULL,NULL,228
7667,189,Mississippi,NULL,NULL,228
7668,189,Wisconsin,Lafayette Co.,Shullsburg,228
7670,,NULL,NULL,NULL,228
7671,189,Idaho - Montana,NULL,NULL,228
7672,227,Wyoming,Park,NULL,228
7673,227,Wyoming,Park,NULL,228
7674,,NULL,NULL,NULL,NULL
7675,248,NULL,NULL,NULL,NULL
7676,227,Alaska,Kenai Peninsula,NULL,228
7677,70,Canterbury,NULL,NULL,156
7678,,MD,NULL,NULL,228
7679,,British Columbia,NULL,NULL,38
7679,,British Columbia,NULL,Quesnel,38
7680,,British  Columbia,NULL,NULL,38
7680,,British Columbia,NULL,NULL,38
7681,,British Columbia,NULL,NULL,38
7682,,Idaho,Shoshone Co.,St Joe-St Maries Area,228
7683,,New Jersey,NULL,NULL,228
7684,,Maine,NULL,NULL,228
7685,,NULL,NULL,NULL,99
7686,,NULL,NULL,NULL,99
7687,189,Cumbria,Alston Moor,Alston Moor,227
7688,189,England,Cumbria,NULL,227
7689,189,NULL,NULL,NULL,180
7690,,NULL,NULL,NULL,100
7691,,Gotland,NULL,NULL,208
7692,,England,Cumbria,NULL,227
7693,189,Nevada,NULL,NULL,228
7694,,Idaho,Blaine Co.,NULL,228
7695,,Colorado,NULL,Rico,228
7696,,NULL,NULL,NULL,227
7697,193,Maine,NULL,North Sullivan,228
7698,,NULL,NULL,NULL,156
7699,,Alberta,NULL,NULL,38
7701,193,South Carolina,NULL,Blairs,228
7702,189,New Hampshire,Raymond,Raymond,228
7703,220,NULL,NULL,NULL,NULL
7704,189,California,NULL,Santa Maria,228
7705,189,New Hampshire,NULL,NULL,228
7706,189,New Mexico,NULL,NULL,228
7707,112,NULL,NULL,NULL,NULL
7709,,Alabama,Fayette,NULL,228
7710,189,Colorado,NULL,Evergreen,228
7711,189,North Carolina,NULL,NULL,228
7712,195,NULL,NULL,NULL,74
7712,70,NULL,NULL,NULL,74
7712,70,NULL,NULL,NULL,NULL
7713,195,NULL,NULL,NULL,74
7713,70,NULL,NULL,NULL,74
7713,70,NULL,NULL,NULL,NULL
7713,,NULL,NULL,NULL,NULL
7714,195,NULL,NULL,NULL,74
7714,70,NULL,NULL,NULL,74
7714,70,NULL,NULL,NULL,NULL
7715,189,NULL,NULL,"Monterey, New Leon",140
7716,189,Atacama,NULL,NULL,43
7717,189,Guanajuato,NULL,"San Felipe And Leon, From Road Between",140
7718,189,Guanajuato,NULL,San Felipe And Leon (Between),140
7719,189,Potosi,NULL,NULL,26
7720,189,New Mexico,Socorro Co.,NULL,228
7721,,New Mexico,Socorro Co.,NULL,228
7722,189,New Mexico,Socorro Co.,NULL,228
7723,189,NULL,NULL,NULL,140
7724,189,New Mexico,Hansonburg district,Hansonburg district,228
7724,189,New Mexico,NULL,NULL,228
7724,189,New Mexico,Socorro Co.,Bingham,228
7724,189,New Mexico,Socorro Co.,NULL,228
7724,189,New Mexico,Socorro County,Bingham,228
7725,193,Maine,Piscataquis Co.,North Blanchard,228
7726,193,New Hampshire,NULL,Concord,228
7727,189,New Mexico,Socorro Co.,Bingham,228
7729,,NULL,NULL,NULL,87
7730,,NULL,NULL,NULL,NULL
7733,124,NULL,NULL,NULL,NULL
7734,,NULL,NULL,NULL,NULL
7734,252,NULL,NULL,NULL,NULL
7735,97,NULL,NULL,NULL,NULL
7735,,NULL,NULL,NULL,NULL
7736,,NULL,NULL,NULL,NULL
7737,173,NULL,NULL,NULL,176
7738,,New Mexico,NULL,NULL,228
7739,,Wales,NULL,NULL,227
7740,,New Mexico,NULL,NULL,228
7741,,Massachusetts,Hampden Co.,NULL,228
7743,,Utah,San Juan Co.,NULL,228
7744,25,NULL,NULL,NULL,NULL
7745,189,NULL,NULL,NULL,74
7746,,NULL,NULL,NULL,NULL
7747,,NULL,Kragero,Kragero,163
7748,,NULL,NULL,Blankenburg,81
7749,,NULL,NULL,NULL,156
7750,,Texas,NULL,NULL,228
7755,,Virginia,Caroline,NULL,228
7756,,NULL,NULL,NULL,130
7757,220,Alaska,NULL,NULL,228
7758,,Bohemia Region,NULL,NULL,57
7759,,NULL,Blaton,Blaton,21
7759,,NULL,NULL,NULL,21
7760,,Wallonia,Hainaut Prov.,NULL,21
7761,,Hesse,Hesse,NULL,81
7762,,Saxony,Erzgebirge,NULL,81
7763,,NULL,NULL,NULL,NULL
7764,,NULL,NULL,NULL,NULL
7765,,NULL,NULL,NULL,209
7766,,NULL,NULL,NULL,209
7767,,NULL,NULL,NULL,99
7768,189,Arkansas,Arkansas,NULL,228
7769,228,NULL,NULL,NULL,NULL
7770,70,England,Cumbia,NULL,227
7771,221,NULL,NULL,NULL,70
7772,,NULL,NULL,NULL,NULL
7773,195,NULL,NULL,NULL,197
7773,70,NULL,NULL,NULL,197
7773,70,NULL,NULL,NULL,NULL
7774,,NULL,NULL,NULL,81
7775,,NULL,Bleialf,Bleialf,81
7775,,NULL,NULL,NULL,81
7776,,North Rhine-Westphalia,NULL,NULL,81
7777,,NULL,NULL,NULL,81
7778,,NULL,NULL,Bleiberg,14
7779,,Carinthia,NULL,NULL,14
7780,,NULL,NULL,NULL,81
7781,,NULL,NULL,NULL,81
7782,,NULL,NULL,NULL,81
7783,,Saxony,NULL,NULL,81
7784,,North Rhine-Westphalia,NULL,NULL,81
7785,,NULL,NULL,NULL,81
7786,,NULL,NULL,NULL,81
7787,189,NULL,Morocco,NULL,147
7788,,Rhineland,NULL,NULL,81
7789,189,NULL,NULL,NULL,174
7790,189,Katowice,NULL,NULL,174
7791,189,Lodz Prov,NULL,Brzeziny,174
7792,,NULL,NULL,NULL,174
7793,189,Ontario,NULL,NULL,38
7794,,Tirol,Schneeberg,Schneeberg,14
7795,189,NULL,Seljord,Seljord,163
7796,,Telemark,NULL,NULL,163
7797,,NULL,NULL,NULL,208
7798,,Blekinge Prov,NULL,NULL,208
7799,,Washington,Chelan Co.,NULL,228
7800,,NULL,NULL,NULL,21
7801,248,NULL,NULL,NULL,NULL
7802,189,Nevada,Lander Co.,Reese River District,228
7803,,Nevada,Lincoln Co.,NULL,228
7804,,Nevada,Lincoln Co.,NULL,228
7805,,Ontario,NULL,NULL,38
7806,,California,Mono Co.,NULL,228
7807,,California,Mono Co.,NULL,228
7808,,California,NULL,NULL,228
7809,,California,Mono Co.,NULL,228
7810,189,Colorado,Lake Co.,Leadville,228
7811,,Valais,NULL,NULL,209
7812,,Valais,NULL,NULL,209
7813,,Transvaal,Louis Trichardt,Louis Trichardt,200
7814,,South Australia,NULL,NULL,13
7815,189,New Hampshire,Cheshire Co.,NULL,228
7815,189,New Hampshire,NULL,Alstead,228
7815,189,New Hampshire,NULL,NULL,228
7816,189,Montana,Madison Co.,NULL,228
7817,,NULL,NULL,NULL,NULL
7818,112,NULL,NULL,NULL,NULL
7819,189,New South Wales,Broken Hill,Broken Hill,13
7819,189,New South Wales,NULL,NULL,13
7820,189,South Australia,NULL,NULL,13
7821,189,New South Wales,NULL,Broken Hill,13
7822,31,NULL,NULL,NULL,NULL
7823,31,NULL,NULL,NULL,NULL
7824,193,Texas,NULL,Pontotoe,228
7825,,Nova Scotia,NULL,NULL,38
7826,,Nevada,Humboldt Co.,NULL,228
7827,,Arizona,NULL,NULL,228
7828,189,Nevada,Humboldt Mountains,Humboldt Mountains,228
7829,,Nevada,Humboldt Mountains,Humboldt Mountains,228
7830,70,Minnesota,Murray,NULL,228
7831,,Arizona,NULL,NULL,228
7832,,Quebec,Quebec,NULL,38
7833,189,North Carolina,Nash Co.,Wilson,228
7834,,New York,NULL,NULL,228
7835,189,New Mexico,NULL,Mining Districts,228
7836,189,Pennsylvania,Blair Co.,Taylor,228
7837,189,Pennsylvania,Blair Co.,Ore Hill,228
7838,189,Victoria,NULL,NULL,13
7839,,Alabama,Fayette,NULL,228
7839,,Alabama,Lamar,NULL,228
7840,189,California,Inyo Co.,NULL,228
7841,193,Indiana,Bloomington,Bloomington,228
7841,193,Indiana,Monroe Co.,NULL,228
7841,193,Indiana,NULL,NULL,228
7843,,Indiana,Monroe,NULL,228
7844,,Indiana,Monroe Co.,NULL,228
7845,,Indiana,Monroe Co.,NULL,228
7846,,Indiana,NULL,NULL,228
7847,,Ohio,Erie Co.,NULL,228
7848,189,Colorado,NULL,NULL,228
7849,,California,San Diego Co.,NULL,228
7850,,California,San Diego Co.,NULL,228
7851,112,NULL,NULL,NULL,NULL
7852,,Yukon,NULL,NULL,38
7853,,Alabama,Lamar,NULL,228
7854,,Alabama,Lamar,NULL,228
7856,,NULL,NULL,NULL,NULL
7858,,Wyoming,NULL,Pumpkin Buttes,228
7859,189,Utah,Iron Co.,NULL,228
7860,189,Utah,Iron Co.,NULL,228
7860,189,Utah,NULL,NULL,228
7861,178,Oregon,NULL,NULL,228
7863,189,Pennsylvania,NULL,Blue Ball,228
7865,193,Pennsylvania,Blue Ball,Blue Ball,228
7865,193,Pennsylvania,NULL,Blue Ball,228
7867,,Maryland,Charles,Widewater,228
7868,,California,San Bernardino Co.,NULL,228
7869,189,California,San Bernardino Co.,NULL,228
7870,,California,San Bernardino Co.,NULL,228
7871,189,Arizona,Mohave Co.,NULL,228
7871,189,Arizona,NULL,NULL,228
7872,189,British Columbia,NULL,NULL,38
7873,189,California,Baker,Baker,228
7873,189,California,NULL,NULL,228
7873,189,California,Plumas Co.,Indian Valley,228
7873,189,California,San Bernardino Co.,Baker,228
7873,189,California,San Bernardino Co.,NULL,228
7873,189,California,San Diego Co.,NULL,228
7874,189,Colorado,Teller Co.,NULL,228
7875,189,Montana,NULL,NULL,228
7876,189,Nevada,Humboldt Co.,NULL,228
7877,189,Oregon,Harney County,NULL,228
7878,189,Utah,NULL,NULL,228
7879,189,Nevada,Lyon Co.,NULL,228
7880,189,Arizona,Cochise Co.,NULL,228
7881,189,Colorado,Cripple Creek,Cripple Creek,228
7881,189,Colorado,NULL,Boulder,228
7881,189,Colorado,Teller Co.,NULL,228
7882,189,Montana,Jefferson Co.,NULL,228
7882,189,Montana,NULL,NULL,228
7883,189,Nevada,Elko Co.,NULL,228
7884,189,New Mexico,NULL,NULL,228
7884,189,New Mexico,Socorro Co.,Socorro,228
7885,189,Oklahoma,NULL,"Picher, Oklahoma (Near)",228
7886,189,Montana,NULL,Butte,228
7887,,Tennessee,Hickman Co.,NULL,228
7888,,Nevada,NULL,Goldfield,228
7889,189,Utah,San Juan Co.,NULL,228
7890,189,California,NULL,Oak Grove,228
7890,189,California,Oak Grove,Oak Grove,228
7890,189,California,Riverside Co.,NULL,228
7890,189,California,San Diego Co.,NULL,228
7891,193,England,Durham,NULL,227
7892,193,South Carolina,Dorchester,Harleyville,228
7893,189,New York,Westchester Co.,Peekskill,228
7894,,Alabama,Tuscaloosa,NULL,228
7895,,California,Calaveras Co.,NULL,228
7897,189,Nevada,Lander Co.,Austin,228
7898,193,Georgia,NULL,Elberton,228
7899,189,Arizona,NULL,NULL,228
7900,189,Montana,NULL,NULL,228
7901,189,Illinois,NULL,NULL,228
7902,189,Utah,NULL,NULL,228
7903,183,Idaho,NULL,NULL,228
7904,70,Colorado,Eagle,NULL,228
7905,70,Colorado,Eagle,NULL,228
7906,70,Colorado,Eagle,NULL,228
7907,189,Montana,Deer Lodge,Deer Lodge,228
7908,189,Montana,Deer Lodge Co.,Olson Gulch,228
7909,189,Vermont,Plymouth,Plymouth,228
7910,,NULL,NULL,NULL,NULL
7911,189,Kansas,Cherokee Co.,NULL,228
7912,189,Missouri,Jasper Co.,NULL,228
7913,189,Oklahoma,NULL,"Picher, Oklahoma (Near)",228
7913,189,Oklahoma,Picher,Picher,228
7914,193,Arkansas,Pulaski Co.,NULL,228
7915,189,California,NULL,NULL,228
7915,189,California,Sierra Co.,NULL,228
7916,,Utah,La Sal,La Sal,228
7917,,Maine,NULL,NULL,228
7918,189,Maine,NULL,Blue Hill,228
7919,193,Maine,NULL,Blue Hill,228
7920,,Montana,NULL,Helena,228
7922,,Pennsylvania,Media,Media,228
7922,,Pennsylvania,Pennsylvania,NULL,228
7925,198,Gibeon igneous province,Karas,Berseba,150
7926,198,Karas District,Gibeon igneous province,Bereseba,150
7927,189,Cornwall,Trevaun Coombe,Trevaun Coombe,227
7930,70,San Salvador,NULL,NULL,16
7931,70,San Salvador,NULL,NULL,16
7932,70,San Salvador,NULL,NULL,16
7933,70,San Salvador,NULL,NULL,16
7934,70,San Salvador,NULL,NULL,16
7935,193,Indiana,Cass,NULL,228
7936,70,Michigan,Dickenson,NULL,228
7936,70,Michigan,Dickinson,NULL,228
7937,,Nevada,Goodsprings,Goodsprings,228
7937,189,Nevada,NULL,Goodsprings,228
7937,189,Nevada,NULL,NULL,228
7938,189,Arizona,NULL,Helvetia,228
7938,189,Arizona,NULL,NULL,228
7939,189,Colorado,Boulder Co.,NULL,228
7940,189,Maine,NULL,NULL,228
7941,189,Montana,NULL,Butte,228
7942,189,Nevada,Clark Co.,NULL,228
7942,189,Nevada,NULL,Goodsprings,228
7942,189,Nevada,NULL,NULL,228
7943,189,Colorado,Boulder Co.,NULL,228
7944,189,England,Cumbria,NULL,227
7945,70,Alaska,North Slope,NULL,228
7946,70,Alaska,North Slope,NULL,228
7947,70,Alaska,North Slope,NULL,228
7948,70,Alaska,North Slope,NULL,228
7949,70,Alaska,North Slope,NULL,228
7950,70,Alaska,North Slope,NULL,228
7951,70,Alaska,North Slope,NULL,228
7952,70,Alaska,North Slope,NULL,228
7953,70,Alaska,North Slope,NULL,228
7954,70,Michigan,Kalkaska,NULL,228
7955,189,California,NULL,NULL,228
7956,193,Vermont,Bennington Co.,Dorset Twp,228
7956,193,Vermont,NULL,Dorset Twp,228
7957,189,Utah,San Juan Co.,NULL,228
7958,189,Nevada,NULL,Yerington,228
7959,189,New Jersey,NULL,NULL,228
7960,189,Kansas,NULL,"Picher, Oklahoma",228
7961,193,Maryland,Baltimore Co.,NULL,228
7961,193,Maryland,NULL,NULL,228
7962,189,Arkansas,Garland Co.,NULL,228
7963,,New South Wales,NULL,NULL,13
7964,,Maryland,Baltimore Co.,NULL,228
7965,,Arkansas,Arkansas,NULL,228
7966,,New Hampshire,Albany,Albany,228
7967,,Washington,North Bend,North Bend,228
7968,,Nevada,Bristol Range,Bristol Range,228
7969,,Ontario,Methuen Twp.,Methuen Twp.,38
7970,,Ontario,NULL,NULL,38
7971,,NULL,NULL,NULL,85
7972,,Colorado,Custer Co.,NULL,228
7973,,NULL,NULL,NULL,69
7974,189,Colorado,Lake Co.,Leadville,228
7975,189,California,Tuolumne Co.,NULL,228
7976,189,California,Yuba Co.,NULL,228
7977,,Kansas,Marshall Co.,NULL,228
7978,189,Idaho,Idaho Co.,NULL,228
7980,,Virginia,NULL,NULL,228
7981,,Virginia,Virginia,NULL,228
7982,189,Virginia,Carroll Co.,NULL,228
7983,113,NULL,NULL,NULL,NULL
7984,,Virginia,NULL,NULL,228
7985,,North Carolina,Buncombe Co.,NULL,228
7986,,North Carolina,NULL,NULL,228
7987,,North Carolina,Ashe Co.,NULL,228
7988,,Virginia,NULL,Front Royal,228
7989,,Texas,Texas,NULL,228
7990,,Colorado,NULL,NULL,228
7991,,Georgia,Fannin Co.,NULL,228
7992,248,NULL,NULL,NULL,228
7993,248,Oregon,NULL,NULL,228
7994,,Arizona,Greenlee,NULL,228
7996,248,Colorado,NULL,Breckenridge,228
7998,248,Oklahoma,NULL,Connerville,228
7999,209,Oregon,Lane Co.,NULL,228
7999,248,Oregon,NULL,NULL,228
8001,189,Nevada,White Pine Co.,NULL,228
8002,97,NULL,NULL,NULL,NULL
8003,,Arizona,Yuma Co.,NULL,228
8004,,California,California,NULL,228
8005,189,Tennessee,Unicoi Co.,Near Indian Creek,228
8006,189,Arizona,NULL,NULL,228
8007,,Tasmania,NULL,NULL,13
8008,189,Montana,Madison Co.,NULL,228
8008,189,Montana,NULL,Butte,228
8009,189,North Carolina,Granville Co.,NULL,228
8010,189,North Carolina - Virginia,NULL,NULL,228
8012,209,Idaho,Lemhi Co.,Blue Wing District,228
8013,189,Colorado,Gunnison Co.,NULL,228
8014,97,NULL,NULL,NULL,NULL
8015,189,British Columbia,NULL,NULL,38
8016,189,Arizona,Yavapai Co.,NULL,228
8017,189,British Columbia,Riondel,Riondel,38
8018,189,California,San Bernardino Co.,Baker,228
8019,193,Massachusetts,NULL,Woburn,228
8020,193,Massachusetts,NULL,Woburn,228
8020,,Massachusetts,NULL,Woburn,228
8021,189,Massachusetts,NULL,Westfield,228
8022,193,Massachusetts,Middlesex Co.,Woburn,228
8022,193,Massachusetts,Woburn,Woburn,228
8023,,Massachusetts,Middlesex Co.,NULL,228
8024,189,California,Imperial Co.,NULL,228
8024,189,California,NULL,NULL,228
8025,189,Utah,San Juan Co.,NULL,228
8026,189,Oklahoma,Ottawa Co.,NULL,228
8027,,Kentucky,Pulaski,NULL,228
8028,,Kentucky,Anderson,NULL,228
8028,,Kentucky,Jefferson,NULL,228
8028,,Kentucky,Marion,NULL,228
8028,,Kentucky,Nelson,NULL,228
8028,,Kentucky,Shelby,NULL,228
8038,,Alabama,Franklin,NULL,228
8038,,Alabama,Marion,NULL,228
8039,70,Wisconsin,Bayfield,NULL,228
8040,189,New Mexico,NULL,Buckhorne,228
8041,189,Arkansas,NULL,NULL,228
8042,189,Nevada,NULL,NULL,228
8043,193,Massachusetts,Acushnet,Acushnet,228
8043,193,Massachusetts,Massachusetts,NULL,228
8044,,Alaska,Nome,Nome,228
8045,,New Mexico,NULL,NULL,228
8046,189,Nevada,NULL,NULL,228
8048,,South Carolina,Berkeley,NULL,228
8049,,South Carolina,Dorchester,NULL,228
8051,,Alabama,Fayette,NULL,228
8052,,Alabama,Fayette,NULL,228
8052,,Alabama,Lamar,NULL,228
8053,,Indiana,Jefferson,NULL,228
8054,,Alabama,Fayette,NULL,228
8055,,South Carolina,Charleston,NULL,228
8056,,Texas,Travis,NULL,228
8057,,Utah,San Juan,NULL,228
8058,,Texas,Llano Co.,NULL,228
8059,,Ohio,Allen Co.,NULL,228
8059,,Ohio,NULL,NULL,228
8060,,Texas,Amherst Co.,NULL,228
8061,,Texas,Llano Co.,NULL,228
8062,189,Missouri,Iron Co.,NULL,228
8063,,Texas,Llano Co.,NULL,228
8064,,Quebec,NULL,NULL,38
8065,,NULL,Blumberg,Blumberg,13
8066,,South Australia,NULL,NULL,13
8067,,NULL,NULL,NULL,209
8069,189,Nevada,Elko Co.,Jarbidge,228
8070,178,Oregon,NULL,NULL,228
8071,,NULL,NULL,"Blyberg, Elfdalen (Near)",208
8072,178,NULL,NULL,Birmingham,227
8072,178,NULL,NULL,NULL,227
8073,,California,Riverside Co.,NULL,228
8074,189,NULL,NULL,NULL,200
8075,,NULL,NULL,NULL,200
8076,70,NULL,Thule,NULL,85
8077,70,NULL,Thule,NULL,85
8078,70,NULL,Thule,NULL,85
8079,,Puerto Rico,NULL,NULL,176
8080,,Puerto Rico,NULL,NULL,176
8081,,Puerto Rico,NULL,NULL,176
8082,,Puerto Rico,NULL,NULL,176
8084,,Puerto Rico,NULL,NULL,176
8085,,Puerto Rico,NULL,NULL,176
8086,,Puerto Rico,NULL,NULL,176
8087,,Puerto Rico,NULL,NULL,176
8088,,Puerto Rico,NULL,NULL,176
8089,,Puerto Rico,NULL,NULL,176
8090,,Puerto Rico,NULL,NULL,176
8091,,Puerto Rico,NULL,NULL,176
8092,,Puerto Rico,NULL,NULL,176
8093,,Puerto Rico,NULL,NULL,176
8094,,Cape Province,NULL,NULL,200
8095,,Puerto Rico,NULL,NULL,176
8096,,Puerto Rico,NULL,NULL,176
8097,,Puerto Rico,NULL,NULL,176
8098,,Puerto Rico,NULL,NULL,176
8099,,Puerto Rico,NULL,NULL,176
8100,,Puerto Rico,NULL,NULL,176
8101,,Puerto Rico,NULL,Gurabo,176
8102,,Puerto Rico,NULL,NULL,176
8103,,Puerto Rico,NULL,NULL,176
8104,,Puerto Rico,NULL,NULL,176
8105,,Puerto Rico,NULL,NULL,176
8106,,Puerto Rico,NULL,NULL,176
8107,,Puerto Rico,NULL,NULL,176
8108,,Puerto Rico,NULL,NULL,176
8109,,Puerto Rico,NULL,NULL,176
8110,189,Maine,Washington Co.,Jonesboro,228
8111,189,NULL,NULL,NULL,148
8112,189,Minas Gerais,NULL,Espera Feliz,30
8113,,Minas Gerais,NULL,Galileia,30
8114,189,Minas Gerais,Galileia,Galileia,30
8115,189,Minas Gerais,NULL,NULL,30
8115,189,Minas Gerais,Rodrigo Silva,Rodrigo Silva,30
8116,,Minas Gerais,NULL,NULL,30
8117,189,Minas Gerais,NULL,NULL,30
8118,,Minas Gerais,NULL,NULL,30
8119,,NULL,NULL,NULL,157
8120,,Asturias,NULL,NULL,202
8121,,Alabama,Pickens,NULL,228
8122,,Lombardy,NULL,NULL,106
8123,,Nova Scotia,Nova Scotia,NULL,38
8124,,Nova Scotia,Digby Co.,NULL,38
8125,,Wyoming,NULL,NULL,228
8126,189,Arkansas,Marion Co.,NULL,228
8127,189,Tennessee,NULL,Lebanon,228
8128,220,Newfoundland,NULL,NULL,38
8129,189,Arizona,NULL,NULL,228
8130,189,Missouri,Cole Co.,NULL,228
8131,189,New Mexico,NULL,NULL,228
8132,,South Dakota,Pennington Co.,NULL,228
8133,,Colorado,Lake Co.,Leadville,228
8134,189,South Dakota,NULL,Hill City Area,228
8135,189,Colorado,Lake County,NULL,228
8136,189,Montana,NULL,NULL,228
8137,189,South Dakota,Keystone,Keystone,228
8137,189,South Dakota,NULL,Keystone,228
8137,189,South Dakota,NULL,NULL,228
8137,189,South Dakota,Pennington Co.,NULL,228
8138,189,South Dakota,Pennington Co.,Keystone,228
8139,189,California,California,NULL,228
8140,189,Colorado,Montrose Co.,Longpark,228
8140,189,Colorado,Montrose Co.,NULL,228
8141,189,Colorado,Montrose Co.,NULL,228
8142,189,Colorado,Gilpin Co.,NULL,228
8143,,NULL,Bobanong,Bobanong,28
8144,205,Cape,NULL,NULL,200
8145,189,Cape Province,NULL,Barkly West,200
8145,189,Cape Province,NULL,NULL,200
8146,189,New South Wales,NULL,Bindera,13
8146,189,New South Wales,NULL,Bingera,13
8147,68,Alaska,NULL,NULL,228
8148,,NULL,NULL,NULL,NULL
8149,189,NULL,Namibia,NULL,150
8150,,NULL,NULL,NULL,150
8151,,Wroclaw,NULL,NULL,174
8152,68,Alaska,NULL,NULL,228
8153,68,Alaska,NULL,NULL,228
8154,,Sverdlovskaya oblast,Poldnevaya,Poldnevaya,180
8155,,Ontario,Bedford,Bedford,38
8155,,Ontario,Kingston,Kingston,38
8155,,Ontario,Ontario,NULL,38
8156,,Ontario,NULL,NULL,38
8157,,Ontario,Frontenac Co.,NULL,38
8158,,Ontario,Frontenac Co.,NULL,38
8159,,Colorado,NULL,NULL,228
8160,,Colorado,NULL,Bobtail,228
8160,,Colorado,Trust,NULL,228
8160,,Colorado,Trust,Sterling,228
8161,,Colorado,Gilpin Co.,Blackhawk,228
8162,189,Arizona,NULL,NULL,228
8163,189,Colorado,Gilpin Co.,Blackhawk,228
8163,189,Colorado,Gilpin Co.,NULL,228
8163,189,Colorado,Montrose Co.,Paradox (near),228
8164,189,Minas Gerais,Galileia,Sapucaia Norte,30
