fullKey,locality_id,,,,,,
"NULLNULLNULLNewMexicoLunaCo.NULL22831/2MiNwOfFtCummings()UsedGoogleMapstomeasure3.5milesNWofFortCummings,NM.",63733,,,,,,
"NULLNULLNULLNewMexicoLunaCo.NULL2283MiNeOfFtCummingsUsedGoogleMapstomeasure3milesNEofFortCummings,NM.",63733,,,,,,
"NULLNULLNULLNewMexicoLunaCo.NULL2283MiNwOfFtCummings()UsedGoogleMapstomeasure3milesNWofFortCummings,NM.",63733,,,,,,
"NULLNULLNULLNewMexicoLunaCo.NULL2283MiSOfFtCummingsUsedGoogleMapstomeasure3milessouthofFortCummings,NM.",63733,,,,,,
"NULLNULLNULLNewMexicoLunaCo.NULL228MainSheet3MiSOfFtCummingsUsedGoogleMapstomeasure3milessouthofFortCummings,NM.",63733,,,,,,
"NULLNULLNULLNewMexicoLunaCo.NULL2284MiSOfFtCummingsUsedGoogleMapstomeasure4milessouthofFortCummings,NM.",63733,,,,,,
NULLNULLNULLNewMexicoLunaNULL228LocalityKey:LunaCo;AtMimbresDamSite,51533,,,,,,
NULLNULLNULLNewMexicoNULLMadrid228,63735,,,,,,
NULLNULLNULLNewMexicoMagdalenaDistrictMagdalenaDistrict228,63736,,,,,,
NULLNULLNULLNewMexicoNULLMaxwellLandGrant228,63737,,,,,,
NULLNULLNULLNewMexicoMcKinleyCo.NULL228,63738,,,,,,
NULLNULLNULLNewMexicoMckinleyCo.NULL228,63738,,,,,,
"NULLNULLNULLNewMexicoMcKinleyCountyNULL228LavafromcliffwestofLagunaCanonerosCalculatedlatitude/longitudefromUTMcoordinatesprovidedbycataloger(3911913mnorthand282349meast,UTMNAD27).TheoriginalcoordinatereferencesystemwasinterpretedasNAD27/UTMzone13N(epsg:",63739,,,,,,
"NULLNULLNULLNewMexicoMCKINLEY,NMNULL228",63740,,,,,,
NULLNULLNULLNewMexicoNULLMesaAlta228,63741,,,,,,
"NULLNULLNULLNewMexicoNULLMesaRedondo22812MiSTucumcariEnteredlocalitystring,12MiSTucumcari,intoGeoLocateusingdefaultsettings.",63742,,,,,,
NULLNULLNULLNewMexicoNULLMiningDistricts228,63743,,,,,,
"NULLNULLNULLNewMexicoNULLMiningDistricts228ContactBelowMerrimacMine,2M.NorthOfOrgan",63743,,,,,,
"NULLNULLNULLNewMexicoNULLMiningDistricts228ContactInArroyo,BelowMerrimacClaim,2MilesNorthOfOrganEnteredlocalitystring,2MilesNorthOfOrgan,intoGeoLocateusingdefaultsettings.",63743,,,,,,
NULLNULLNULLNewMexicoNULLMiningDistricts228LocalityKey:SierraRicaMts,63743,,,,,,
"NULLNULLNULLNewMexicoNULLMiningDistricts228EastOfFairview,AboveDistatorMappedcoordinatesanduncertaintyforthelocalitystringEofFairviewinNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.OtherplacenamesmentionedintheEMurecord(",63743,,,,,,
"NULLNULLNULLNewMexicoMoraCo.CoyoteArea228MultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingCoyoteArea,MoraCo.,NewMexico,UnitedStates(n=2)andMoraCo.,NewMexico,UnitedStates(n=1).Thecoordinatesanduncer",63744,,,,,,
NULLNULLNULLNewMexicoMoraCo.NULL228,63745,,,,,,
NULLNULLNULLNewMexicoNavajoReservationNavajoReservation228,63746,,,,,,
"NULLNULLNULLNewMexicoNULLNearGolden228BouldersInCreekAtLucasMillMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingGolden,SantaFeCo.,NewMexico,UnitedStates(n=1)andOrtizMts,SantaFeCo.,NewMexico,United",63747,,,,,,
NULLNULLNULLNewMexicoNULLNearSilverCity228,63748,,,,,,
NULLNULLNULLNewMexicoNULLNogalArroya228,63749,,,,,,
"NULLNULLNULLNewMexicoNULLOakGrove228NearBm6276;SeOfOakGroveMappedcoordinatesanduncertaintyforthelocalitystringSEofOakGroveinNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.AnotherplacenamementionedintheEMurecord(NearBm6276",63750,,,,,,
NULLNULLNULLNewMexicoNULLOjoCaliente228,63751,,,,,,
NULLNULLNULLNewMexicoNULLOjoCaliente228500'WestOfOjoCalienteHotel,63751,,,,,,
"NULLNULLNULLNewMexicoNULLOjoCaliente228Bluff,JustWestOfOjoCaliente",63751,,,,,,
"NULLNULLNULLNewMexicoNULLOjo,Caliente,Taos228LocalityKey:Ojo,Caliente,Taos",63752,,,,,,
NULLNULLNULLNewMexicoNULLOrganCity228,63753,,,,,,
NULLNULLNULLNewMexicoOrganDistrictOrganDistrict228,63754,,,,,,
NULLNULLNULLNewMexicoNULLOrtiezMts228,63755,,,,,,
NULLNULLNULLNewMexicoOteroCo.Tularosa228,63756,,,,,,
"NULLNULLNULLNewMexicoOTERO,NMNULL228",63757,,,,,,
NULLNULLNULLNewMexicoNULLParkview228,63758,,,,,,
NULLNULLNULLNewMexicoPecosRiverPecosRiver228,63759,,,,,,
"NULLNULLNULLNewMexicoNULLPenaBlanca,Domingo228betweenDomingoandPenaBlanca;road11/2miSofPenaBlanca;EsideofRioGrandeMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingDomingo,SandovalCo.,NewMexico,Unit",63760,,,,,,
"NULLNULLNULLNewMexicoNULLPenaBlanca2282.5miSofPenaBlancaMappedcoordinatesanduncertaintyforthelocalitystring2.5miSofPenaBlancainNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.Thiswasthemostspecificmatchpossiblebasedoninfor",63761,,,,,,
NULLNULLNULLNewMexicoPetacaDistrictPetacaDistrict228,63762,,,,,,
"NULLNULLNULLNewMexicoNULLPhillipsburg2282MileAboveKingsbury'sCabin,OnPovertyCreek",63763,,,,,,
"NULLNULLNULLNewMexicoNULLPhillipsburg2283-4MileAboveKingsbury'sCabin,PovertyCreek",63763,,,,,,
NULLNULLNULLNewMexicoPicurisDistrictPicurisDistrict228,63764,,,,,,
NULLNULLNULLNewMexicoNULLPietown228,63765,,,,,,
NULLNULLNULLNewMexicoPilarPilar228,63766,,,,,,
"NULLNULLNULLNewMexicoNULLPinosAltos228NearSEndOfMassMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingPinosAltos,NewMexico,UnitedStates(n=2)andSilverCity,GrantCo.,NewMexico,UnitedStates(n=1).Thecoor",63767,,,,,,
"NULLNULLNULLNewMexicoNULLPonderosa2281/4miNWofPonderosaEnteredlocalitystring,1/4miNWofPonderosa,intoGeoLocateusingdefaultsettings.",63768,,,,,,
"NULLNULLNULLNewMexicoNULLPonderosa2281/4miNWofPonderosa,upthrownsideoffaultEnteredlocalitystring,1/4miNWofPonderosa,intoGeoLocateusingdefaultsettings.",63768,,,,,,
NULLNULLNULLNewMexicoNULLPuertodeLuna228,63769,,,,,,
NULLNULLNULLNewMexicoNULLPuertocitoDeBowlingGreen228,63770,,,,,,
"NULLNULLNULLNewMexicoQUAY,NMNULL228",63771,,,,,,
NULLNULLNULLNewMexicoNULLRaton228,63772,,,,,,
"NULLNULLNULLNewMexicoNULLRaton228WilsonRanch;2MiEOfRatonEnteredlocalitystring,2MiEOfRaton,intoGeoLocateusingdefaultsettings.",63772,,,,,,
NULLNULLNULLNewMexicoRatonRaton228,63772,,,,,,
"NULLNULLNULLNewMexicoNULLRiccolite,SilverCity(Between)228LocalityKey:Riccolite,SilverCity(Between)",63773,,,,,,
NULLNULLNULLNewMexicoRinconNULL228,63774,,,,,,
"NULLNULLNULLNewMexicoNULLRinconada22812Mi.N.E.OfRinconadaEnteredlocalitystring,12milesnortheastofRinconada,intoGeoLocateusingdefaultsettings.",63775,,,,,,
NULLNULLNULLNewMexicoNULLRincondo228,63776,,,,,,
"NULLNULLNULLNewMexicoRioArribaCo.()NULL228UnitedStatesCa.,NewMexico,UnitedStatesCa.Embudo().",63777,,,,,,
NULLNULLNULLNewMexicoRioArribaCo.NULL228,63778,,,,,,
NULLNULLNULLNewMexicoRioArribaCo.NULL228,63778,,,,,,
NULLNULLNULLNewMexicoRioArribaCo.NULL228,63778,,,,,,
NULLNULLNULLNewMexicoRioArribaCo.NULL228erodedfromventtuffs,63778,,,,,,
"NULLNULLNULLNewMexicoRioArribaCo.NULL228Espanola(3.5MiNeOf)Mappedcoordinatesanduncertaintyforthelocalitystring3.5miNEofEspanolainRioArribaCo.,NewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.Thescriptdeterminedthatthislocal",63778,,,,,,
NULLNULLNULLNewMexicoRioArribaCo.NULL228NJemez,63778,,,,,,
"NULLNULLNULLNewMexicoRioArribaCo.Vallecitos228MultiplerecordsfromGeoNamesmatchedthelocalityVallecitos,RioArribaCo.,NewMexico,UnitedStates,includinghttp://geonames.org/5496384andhttp://geonames.org/5496385.Thesituate.pyscriptwasunabletodistinguishbetweent",63779,,,,,,
"NULLNULLNULLNewMexicoRIOARRIBA,NMNULL228",63780,,,,,,
NULLNULLNULLNewMexicoRioGrandeValleyRioGrandeValley228,63781,,,,,,
NULLNULLNULLNewMexicoNULLRogers228LocalityKey:Washita,63782,,,,,,
"NULLNULLNULLNewMexicoROOSEVELT,NMNULL228",63783,,,,,,
NULLNULLNULLNewMexicoRoswellRoswell228,63784,,,,,,
NULLNULLNULLNewMexicoNULLRowley'sRanch228JustWOfRowley'sRanch,63785,,,,,,
NULLNULLNULLNewMexicoNULLRowley'sRanch228LocalityKey:SilverCityQuad,63785,,,,,,
NULLNULLNULLNewMexicoNULLRowley'sRanch228NOfRowley'sRanch,63785,,,,,,
NULLNULLNULLNewMexicoNULLRowley'sRanch228WOfRowley'sRanch,63785,,,,,,
NULLNULLNULLNewMexicoNULLRowley's228NOfRowley's,63786,,,,,,
NULLNULLNULLNewMexicoNULLRowley's228NOfRowley's,63786,,,,,,
NULLNULLNULLNewMexicoRuidosoRuidoso228,63787,,,,,,
NULLNULLNULLNewMexicoSanAndresMtns.SanAndresMtns.228,63788,,,,,,
"NULLNULLNULLNewMexicoNULLSanAntonio,80MiEFrom22880miEofSanAntonio",63789,,,,,,
NULLNULLNULLNewMexicoNULLSanAntonio228NwOfSanAntonio,63790,,,,,,
NULLNULLNULLNewMexicoNULLSanFelipePueblo228alongroadaboveSanFelipePueblo,63791,,,,,,
NULLNULLNULLNewMexicoNULLSanJose(1/5MiSe)2281/5miSEofSanJose,63792,,,,,,
"NULLNULLNULLNewMexicoSanJuanCo.NULL228Laplata(4MiSwOf)Enteredlocalitystring,4MiSwOfLaPlata,intoGeoLocateusingdefaultsettings.",63793,,,,,,
NULLNULLNULLNewMexicoSanJuanCo.NULL228LocalityKey:BarberPeak,63793,,,,,,
NULLNULLNULLNewMexicoSanJuanCo.NULL228LocalityKey:FordButte,63793,,,,,,
NULLNULLNULLNewMexicoSanJuanCo.NULL228LocalityKey:WashingtonPass,63793,,,,,,
"NULLNULLNULLNewMexicoSANJUAN,NMNULL228",63794,,,,,,
NULLNULLNULLNewMexicoNULLSanMarcial228,63795,,,,,,
"NULLNULLNULLNewMexicoNULLSanMarcial228NOfSanMarcialMappedcoordinatesanduncertaintyforthelocalitystringNofSanMarcialinNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.AnotherplacenamementionedintheEMurecord(RioGrandeRegion)c",63795,,,,,,
"NULLNULLNULLNewMexicoNULLSanMarcial228NwOfSanMarcialMappedcoordinatesanduncertaintyforthelocalitystringNWofSanMarcialinNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.AnotherplacenamementionedintheEMurecord(RioGrandeRegion",63795,,,,,,
NULLNULLNULLNewMexicoNULLSanMareial228,63796,,,,,,
NULLNULLNULLNewMexicoSanMiguelCo.LasVegas228,63797,,,,,,
NULLNULLNULLNewMexicoSanMiguelCo.LasVegas228NearLasVegas,63797,,,,,,
NULLNULLNULLNewMexicoSanMiguelCo.Pecos228NearPecos,63798,,,,,,
NULLNULLNULLNewMexicoSanMiguelCo.NULL228,63799,,,,,,
NULLNULLNULLNewMexicoSanMiguelCo.NULL228LasVegas(Near)(Sec26T18nR13e)CoordinatesdeterminedusingtheGEOLocateGeoref2webserviceforlocalitystringT18NR13ESec.26.Additionalsearchparameterswere:Country=UnitedStates;State=NewMexico;County=SanMiguelCo.;HwyX=TRUE;,63799,,,,,,
"NULLNULLNULLNewMexicoSanMiguelCo.NULL228GloriettaMtns.,Mt.Ball;LasVegas(40MiWOf)Enteredlocalitystring,40MiWOfLasVegas,intoGeoLocateusingdefaultsettings.",63799,,,,,,
"NULLNULLNULLNewMexicoSANMIGUEL,NMNULL228",63800,,,,,,
NULLNULLNULLNewMexicoNULLSandiaVolcanoes228,63801,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228backside,63802,,,,,,
"NULLNULLNULLNewMexicoSandovalCo.NULL228baseofflow,SWlobe",63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228fromNewroadcutnearNentracetoJemezFalls,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228LocalityKey:SantaClaraRiver,63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228LowOuSEflank(See4RabbitMt),63802,,,,,,
"NULLNULLNULLNewMexicoSandovalCo.NULL228Sside,SEmarginofcanyon",63802,,,,,,
"NULLNULLNULLNewMexicoSandovalCo.NULL2282mibelowBlandEnteredlocalitystring,2mibelowBland,intoGeoLocateusingdefaultsettings.",63802,,,,,,
NULLNULLNULLNewMexicoSandovalCo.NULL228fromrhyolitenarrowpastridgebetweenFrijolesandAlamoCanyon;E.C.JemezMts,63802,,,,,,
"NULLNULLNULLNewMexicoSandovalCo.NULL228SofBearSpringsPeak,topofknob,campsite1953",63802,,,,,,
"NULLNULLNULLNewMexicoSANDOVAL,NMNULL228",63803,,,,,,
NULLNULLNULLNewMexicoSantaFeCo.CerrillosHills228,63804,,,,,,
"NULLNULLNULLNewMexicoSantaFeCo.OrtezMtns(S.SideOf),Golden(2Mi.Nw.Of)2282mi.NWofGoldenonthesouthsideoftheOrtezMountains",63805,,,,,,
NULLNULLNULLNewMexicoSantaFeCo.SantaFe228,63806,,,,,,
NULLNULLNULLNewMexicoSantaFeCo.NULL228,63806,,,,,,
"NULLNULLNULLNewMexicoNULLSantaFe22810Mi.N.OfSantaFeEnteredlocalitystring,10Mi.N.OfSantaFe,intoGeoLocateusingdefaultsettings.",63808,,,,,,
NULLNULLNULLNewMexicoSantaFeSantaFe228,63808,,,,,,
"NULLNULLNULLNewMexicoNULLSantaRita,Hanover(Between)228OnWSideOfDivide",63809,,,,,,
NULLNULLNULLNewMexicoNULLSantaRita228,63810,,,,,,
NULLNULLNULLNewMexicoNULLSantaRita228SOfSantaRita,63810,,,,,,
"NULLNULLNULLNewMexicoNULLSantaRita228SOfSantaRita;1/4MiNOfWhiteWaterGulchMappedcoordinatesanduncertaintyforthelocalitystringSofSantaRitainNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.AnotherplacenamementionedintheEMurec",63810,,,,,,
"NULLNULLNULLNewMexicoNULLSantaRita228TopOfHillS40wOf78Shaft;SOfSantaRitaMappedcoordinatesanduncertaintyforthelocalitystringSofSantaRitainNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.AnotherplacenamementionedintheEMureco",63810,,,,,,
NULLNULLNULLNewMexicoNULLSemerz228,63811,,,,,,
NULLNULLNULLNewMexicoNULLShandon228,63812,,,,,,
NULLNULLNULLNewMexicoSierraCo.BeaverHead(nr)228NearBeaverHead,63813,,,,,,
NULLNULLNULLNewMexicoSierraCo.Cuchillo(nr)228NearCuchillo,63814,,,,,,
NULLNULLNULLNewMexicoSierraCo.DiscoveryGulch228LocalityKey:IronMt,63815,,,,,,
NULLNULLNULLNewMexicoSierraCo.Hillsboro228,63816,,,,,,
NULLNULLNULLNewMexicoSierraCo.LakeValley228,63817,,,,,,
NULLNULLNULLNewMexicoSierraCo.NULL228,63818,,,,,,
NULLNULLNULLNewMexicoSierraCo.NULL228LocalityKey:IronMt,63818,,,,,,
NULLNULLNULLNewMexicoSierraCo.NULL228NearSierraCounty,63818,,,,,,
NULLNULLNULLNewMexicoNULLSilverCity(Above)228,63819,,,,,,
"NULLNULLNULLNewMexicoNULLSilverCity,Riccolite(Between)228LocalityKey:SilverCity,Riccolite(Between)MultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingSilverCity,GrantCo.,NewMexico,UnitedStates(n=1)and",63820,,,,,,
NULLNULLNULLNewMexicoNULLSilverCity228,63821,,,,,,
NULLNULLNULLNewMexicoNULLSilverCity228NearSilverCity,63821,,,,,,
"NULLNULLNULLNewMexicoNULLSilverCity228LocalityKey:SilverCity(40Mi.N.Of),GilaRiver(Upper);40Mi.N.OfSilverCityEnteredlocalitystring,40Mi.N.OfSilverCity,intoGeoLocateusingdefaultsettings.",63821,,,,,,
NULLNULLNULLNewMexicoSilverCitySilverCity228,63821,,,,,,
NULLNULLNULLNewMexicoNULLSilverHill228,63822,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.()NULL228UnitedStatesCa.,NewMexico,UnitedStatesCa.Magdalena().",63823,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Bingham228,63824,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Kelly228,63825,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Kelly228NearMagdelena,63825,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228,63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena228100FtSOf7562-ftPeak,StendelRidge",63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena2281MiNeOfGraphicMine,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena2281stNCrosscutOfGrandLedgeTunnel,63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena22825FtNOfTunnelInGulchBottom,NeOfOakSpring",63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena22840FtBelowNEndOfLevel3,63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena2287060-ftSummit,StendelRidge",63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena2287500-ftHillAtSouthCamp,63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena2287610-ftPeak,SEndOfStendelRidge",63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena2287800FtSummit,SOfKelly",63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228AlongN-sMonzoniteContactInGulchSeOfHardscrabbleCamp,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228AlongTrailFromKellyToWaldoTunnelAndGraphicMine,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228AtShaftInCavernTunnel,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228DumpOfPitBesideTunnelNearNwCor.29,63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena228EntranceToUnityTunnel,SOf82556-ftPeak",63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena228EOfTraylorShaft,EOfCrestOfMainRange",63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228InWinzeOnFaultWhereOreWasFollowedDown,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228JustNOfWoodlandMineTramway,63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena228LowerCowellTunnelDump,NeOfOakSpring",63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228LowerNBlackCloudTunnel,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228NearVindicatorShaft,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228NEndOf6700-ftHillJustNOfRailroad,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228NOfGraphicMine,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228NOfOakSpring,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228NSideOfDrawJustNOfOakSpring,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228NSlope7800-ftPeak,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228NSpurOfMonzoniteArea,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228SectionCor.NearSwCor.OfDist,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228SmallProspect50FtAboveTunnelOnTp.Line,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228SOfPattersonCanyon,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228SPartOfDistrict,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228SPartOfMineNearLineOfChihuahuaGulch,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228SSideOf8556-ftPeak,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228TopOfHighNwSpurSwCor.OfDist,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228WOfStendelRidge,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228WSlopeOf7562-ftPeak,63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Magdalena228WSpurOf7562-ftPeak,63826,,,,,,
"NULLNULLNULLNewMexicoSocorroCo.Magdalena2281.5MiSwOfKellyEnteredlocalitystring,1.5MiSwOfKelly,intoGeoLocateusingdefaultsettings.",63826,,,,,,
NULLNULLNULLNewMexicoSocorroCo.Mt.Taylor228,63827,,,,,,
NULLNULLNULLNewMexicoSocorroCo.NULL228,63823,,,,,,
NULLNULLNULLNewMexicoSocorroCo.NULL228,63823,,,,,,
NULLNULLNULLNewMexicoSocorroCo.NULL228East,63823,,,,,,
NULLNULLNULLNewMexicoSocorroCountyBingham228,63829,,,,,,
"NULLNULLNULLNewMexicoSOCORRO,NMNULL228",63830,,,,,,
NULLNULLNULLNewMexicoSocorroSocorro228,63831,,,,,,
NULLNULLNULLNewMexicoNULLSorocco228,63832,,,,,,
NULLNULLNULLNewMexicoNULLSorocco228EastSideIntrusive,63832,,,,,,
"NULLNULLNULLNewMexicoNULLStewartPeak(2MiS)2282miSofStewartPeakMappedcoordinatesanduncertaintyforthelocalitystring2miSofStewartPeakinNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.AnotherplacenamementionedintheEMurecord(Co",63833,,,,,,
NULLNULLNULLNewMexicoSylvaniteSylvanite228,63834,,,,,,
NULLNULLNULLNewMexicoTaosCo.Questa228,63835,,,,,,
NULLNULLNULLNewMexicoTaosCo.TaosRange228,63836,,,,,,
NULLNULLNULLNewMexicoTaosCo.TresPiedras228,63837,,,,,,
NULLNULLNULLNewMexicoTaosCo.TresPiedras228,63837,,,,,,
NULLNULLNULLNewMexicoTaosCo.TresPiedras228,63837,,,,,,
"NULLNULLNULLNewMexicoTaosCo.TresPiedras228NEofTresPiedras,SWofcenter",63837,,,,,,
NULLNULLNULLNewMexicoTaosCo.NULL228,63838,,,,,,
"NULLNULLNULLNewMexicoTaosCo.NULL228Dixon(8MiEOf)Enteredlocalitystring,8MiEOfDixon,intoGeoLocateusingdefaultsettings.",63838,,,,,,
NULLNULLNULLNewMexicoTaosCountyNULLNULL,63839,,,,,,
NULLNULLNULLNewMexicoNULLTaos228,63840,,,,,,
NULLNULLNULLNewMexicoTaosCo.NULL228Taos,63840,,,,,,
NULLNULLNULLNewMexicoNULLTaylerCreek228,63841,,,,,,
"NULLNULLNULLNewMexicoNULLTaylorCreek228MultiplerecordsfromGeoNamesmatchedthelocalityTaylorCreek,NewMexico,UnitedStates,includinghttp://geonames.org/5493872(featureCode=STM)andhttp://geonames.org/5493873(featureCode=STM).Thesituate.pyscriptwasunabletodist",63842,,,,,,
"NULLNULLNULLNewMexicoNULLTemples,PleasantValley228LocalityKey:Temples,PleasantValley",63843,,,,,,
NULLNULLNULLNewMexicoNULLThornton(Near)228,63844,,,,,,
NULLNULLNULLNewMexicoNULLThornton228NearThornton,63845,,,,,,
"NULLNULLNULLNewMexicoNULLThornton2285MiSOfThorntonMappedcoordinatesanduncertaintyforthelocalitystring5miSofThorntoninNewMexico,UnitedStatesusingthesituate.pyscriptbasedoncoordinatesgivenbyGeoNames.ThescriptinterepretedThorntonasasynonymforDomingo.Another",63845,,,,,,
NULLNULLNULLNewMexicoTucumcariQuayNULL228,63846,,,,,,
NULLNULLNULLNewMexicoTucumcariTucumcari228,63847,,,,,,
NULLNULLNULLNewMexicoNULLTusas228RdToCanonPlaza+Vallecitos;About5MiSwOfTusas,63848,,,,,,
NULLNULLNULLNewMexicoNULLTyrone(FromPropertyIn)228LocalityKey:SilverCityQuad,63849,,,,,,
NULLNULLNULLNewMexicoNULLTyrone228NearTyrone,63850,,,,,,
NULLNULLNULLNewMexicoUnionCo.NULL228,63851,,,,,,
NULLNULLNULLNewMexicoNewMexicoNULL228,63852,,,,,,
"NULLNULLNULLNewMexicoNULL40MilesNorthOfSilverCity228LocalityKey:UpperGilaRiver,40MilesNorthOfSilverCityEnteredlocalitystring,40MilesNorthOfSilverCity,intoGeoLocateusingdefaultsettings.",63852,,,,,,
"NULLNULLNULLNewMexicoNULLMiningDistricts228SouthwestOfHachiti30MilesMultiplefeaturesofsimilarapparentspecificitywerematchedtoGeoNamesrecordsusingthesituate.pyscript,includingAnimasMountains,HidalgoCo.,NewMexico,UnitedStates(n=1)andRedHill,NewMexico,Unite",63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
NULLNULLNULLNewMexicoNULLNULL228,63852,,,,,,
